"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm"
"706847424414775436","Ultimate Riverview Designer 2BD Apartment at CBD","97177917","Olivia","21","Brisbane City","-27.47091","153.02262","Entire home/apt","344","2","103","2024-06-02","5.01","81","70","59"
"707591276227384199","Tranquil Private Guest Suite + heated pool 3 beds","437754137","Anissa","42","Coorparoo","-27.50906","153.07052","Private room","227","5","17","2024-05-19","0.8","9","47","9"
"708196897365957922","Resort-style 4 bed-room house with pool.","378196474","Jill","64","Hawthorne","-27.45819","153.0575","Entire home/apt","750","5","2","2023-01-13","0.11","1","157","0"
"708215064839858130","Private fully self-contained space in Ashgrove","32406977","Kelli","7","Ashgrove","-27.4365006","152.9883728","Entire home/apt","120","1","109","2024-06-06","5.2","1","55","57"
"708903402497139017","One bedroom apartment in Newstead with free Wi-FI","94894703","Zoe","101","Newstead - Bowen Hills","-27.45354","153.04152","Entire home/apt","142","6","6","2024-06-03","1.14","1","135","6"
"708926807195447849","Private bedroom, own bathroom.","40233357","Cody","102","Norman Park","-27.47233","153.05695","Private room","89","1","36","2024-05-18","2.36","1","90","28"
"708941162340056442","Huge, stylish 1 bed unit with pool - huge balcony","23472955","Fiona","63","Hamilton (Qld)","-27.43917","153.069","Entire home/apt","159","3","22","2024-05-21","1.21","1","250","15"
"709678569451966790","Cosy Apartment w Roof Top Pool/GYM","161494797","Airhome","125","South Brisbane","-27.47444","153.01446","Entire home/apt","139","1","60","2024-05-15","2.95","11","58","28"
"709686922493553026","West End 1 Bedroom Apartment - Level 3","41418125","Ella","125","South Brisbane","-27.47638","153.0125","Entire home/apt","179","4","3","2023-01-05","0.15","12","364","0"
"709726261156297233","Cozy 4 bedroom house in Sunnybank Hills","164771379","Cara","118","Runcorn","-27.60031","153.06526","Entire home/apt","161","2","19","2024-01-05","0.97","11","83","4"
"709858383172794606","Mins walk to South Bank-5BR- Heritage Queenslander","478367840","Meiyuan","66","Highgate Hill","-27.481630741533905","153.01645908365757","Entire home/apt","474","2","30","2024-05-19","3.98","1","120","30"
"709949572591728830","Private room queen size bed in a cosy Unit.","478385419","Etienne","7","Ashgrove","-27.4393","152.99043","Private room","130","1","2","2023-01-17","0.12","1","91","0"
"710341937904891348","Lovely 3 Bedroom, 2 Level Unit with Wi-fi & Pool","161218980","Kangaroo Point Real Estate","74","Kangaroo Point","-27.468913078921403","153.03624575641402","Entire home/apt","300","5","29","2024-05-20","1.51","24","214","15"
"710379947584859873","Lovely Two Bedroom Unit in Ascot, Close to Shops","161218980","Kangaroo Point Real Estate","6","Ascot","-27.43332","153.07122","Entire home/apt","185","5","13","2024-05-22","0.63","24","89","9"
"710599870549657303","Top Floor w/Great Views 1BD unit, Pool & Gym","462793159","Mia","125","South Brisbane","-27.47372","153.01594","Entire home/apt","161","1","114","2024-05-31","5.39","23","64","61"
"711727833004157196","Inner-City Vibes! 2Bed/1Bath/1Car/Balcony~CBD","3384506","Andy","21","Brisbane City","-27.46571","153.03095","Entire home/apt","204","14","22","2024-05-20","1.05","105","76","11"
"704007335964814408","Contemporary 2 Bedroom Townhouse","477186808","Rich","19","Brighton (Qld)","-27.29158","153.0511","Entire home/apt","464","1","0",NULL,NULL,"1","88","0"
"711868762728761524","Luxury hotel vibe in city centre studio","303055375","Sveta","21","Brisbane City","-27.4711216","153.026589","Entire home/apt","169","4","20","2024-01-26","1","2","75","8"
"711871313713679517","City heart Hotel Vibe in Luxury studio","303055375","Sveta","21","Brisbane City","-27.4711216","153.026589","Entire home/apt","173","4","12","2024-03-15","0.61","2","74","4"
"711907395961120117","One Bedroom Unit with Pool, Parking & Wi-Fi","161218980","Kangaroo Point Real Estate","74","Kangaroo Point","-27.46916","153.0372","Entire home/apt","175","5","5","2023-11-27","0.28","24","43","2"
"712536052171061436","Luxury Hamptons Apartment in City Centre","78924442","Lee And Bella","21","Brisbane City","-27.4666883","153.0259469","Entire home/apt","102","1","86","2024-05-24","4.78","228","354","50"
"713150403684676669","Teneriffe stylish 1 Bedroom apartment","34088553","Stephen","101","Newstead - Bowen Hills","-27.45521","153.04763","Entire home/apt","240","2","29","2024-04-19","1.42","1","72","15"
"713495195492662871","Close to Garden City shopping center","8212647","Lily","50","Eight Mile Plains","-27.57103","153.08089","Entire home/apt","134","1","107","2024-06-02","5.17","1","89","60"
"713893367404700405","Fantastic river/city view, One bedroom apartment","477510559","Min","125","South Brisbane","-27.4735085","153.0137757","Entire home/apt","211","2","23","2024-05-20","1.1","2","90","12"
"714103243539319761","Woolstore Elegance ~ 2Bed/2Bath/1Car ~ Teneriffe","3384506","Andy","101","Newstead - Bowen Hills","-27.45163","153.04821","Entire home/apt","253","14","45","2024-05-23","2.35","105","61","30"
"714198072330845696","5 B/R home w/ Pool & Media Room 10min from Airport","43309761","Steve","105","Nundah","-27.39002","153.05952","Entire home/apt","539","3","32","2024-04-21","1.58","2","220","14"
"714249538979503491","Entire2bed2bath1car condo near Brisbane CBD&QUT&UQ","137413980","Scarlett","9","Auchenflower","-27.4783125","152.9995326","Entire home/apt","199","1","65","2024-06-02","3.09","4","304","28"
"715465466663743521","Lvl 75 Sky Home in City Centre w/ Car Park & Pool","78924442","Lee And Bella","21","Brisbane City","-27.4718535","153.0288312","Entire home/apt","265","1","87","2024-05-07","4.18","228","355","49"
"715529969344541988","Modern One Bedroom Unit in Heart of Kangaroo Point","161218980","Kangaroo Point Real Estate","74","Kangaroo Point","-27.4701","153.03687","Entire home/apt","175","5","6","2023-04-24","0.31","24","213","0"
"717112210139345763","Comfy & Stylish Modern Apt. with Parking n Wi-Fi","331440566","Will","125","South Brisbane","-27.473974924297316","153.013598674205","Entire home/apt","165","1","144","2024-06-05","6.89","14","52","57"
"717369947452183894","Cosy 1-Bed with River Views, Pool, Gym & BBQ","279001183","MadeComfy","21","Brisbane City","-27.46335","153.03029","Entire home/apt","168","3","19","2024-04-12","0.98","93","345","11"
"718214354232885604","Habitación para una persona en Paddington","326529580","Florencia","111","Red Hill (Qld)","-27.45392","152.99832","Private room","65","1","77","2024-05-26","3.68","2","157","30"
"718279369589899541","Bright and cosy home in ideal location.","24060189","Chadwick","147","West End","-27.48095","153.00928","Entire home/apt","225","1","47","2024-06-01","2.3","1","88","28"
"718322410368204397","CASSA ONE - Pool, Gym, BBQ & River View Apartment","464306667","The Cassa","21","Brisbane City","-27.4705056","153.0219312","Entire home/apt","175","2","35","2024-05-11","1.68","19","103","13"
"718611440706238703","High floor studio in core of South Brisbane","477510559","Min","125","South Brisbane","-27.4735085","153.0137757","Entire home/apt","151","1","22","2024-05-20","1.18","2","47","14"
"719139217130076238","Charming Bayside Brighton Cottage","26464082","Caddy","19","Brighton (Qld)","-27.30393","153.06476","Entire home/apt","187","3","25","2024-06-05","1.44","1","204","14"
"719526968594573528","Big home with pool,spa and ac","2725619","Andrea","135","Tarragindi","-27.53835","153.04751","Entire home/apt","300","3","9","2024-05-13","0.48","5","38","6"
"719973287930555280","Inner City Oasis.  Resort-style facilities","339777317","Peri & Kinsey","74","Kangaroo Point","-27.4689754","153.0367881","Entire home/apt","162","2","72","2024-06-02","3.77","2","49","45"
"720047900170124419","Riverview room near Brisbane CBD/UQ/QUT","137413980","Scarlett","9","Auchenflower","-27.47747","152.99897","Private room","86","1","42","2024-05-11","2.06","4","308","22"
"720519671363730344","The Summer Home! 2Bed/2Bath/1Car/Balcony ~ Bulimba","3384506","Andy","24","Bulimba","-27.44885","153.06071","Entire home/apt","260","14","29","2024-04-28","1.41","105","34","14"
"720730298937077392","Modern Brisbane Home","154137428","Sarah","119","Salisbury - Nathan","-27.54825","153.02871","Entire home/apt","165","14","2","2023-07-18","0.11","1","30","1"
"721151666011831274","Luxury 2 bedroom riverfront apartment /w parking","480502735","Vaneet","63","Hamilton (Qld)","-27.43876","153.06091","Entire home/apt","159","1","70","2024-06-04","3.49","1","341","31"
"721460402830371694","Studio 54","120029185","Mark","117","Rocklea - Acacia Ridge","-27.55656","153.01796","Entire home/apt","125","5","13","2024-04-24","0.66","8","85","7"
"721481345041298565","Stylish & Sweet in New Farm ~ 2 Bed/1 Bath /1 Car","3384506","Andy","99","New Farm","-27.46896","153.04366","Entire home/apt","224","14","39","2024-05-27","1.92","105","84","24"
"721484437906667714","Big and Beautiful 5 Bedroom Home","120029185","Mark","117","Rocklea - Acacia Ridge","-27.55532","153.01732","Entire home/apt","480","3","4","2023-05-29","0.2","8","70","0"
"721866370304146921","Spacious Valley Pad in James Street Precinct","78924442","Lee And Bella","58","Fortitude Valley","-27.4565331","153.0377851","Entire home/apt","174","1","93","2024-05-24","4.53","228","339","46"
"715027302082534357","Superb 2 Bedroom Apartment Close to Brisbane CBD","138649185","Apac","125","South Brisbane","-27.47739","153.02054","Entire home/apt","950","3","0",NULL,NULL,"39","358","0"
"722809242403309756","Cute character home near city","24392990","Laura","55","Fairfield - Dutton Park","-27.4918","153.02393","Private room","124","7","29","2023-11-26","1.42","1","84","10"
"722904762783426042","Inner City Jungle, late check out, fantastic spot","99318744","Darren","125","South Brisbane","-27.47409","153.01371","Entire home/apt","219","2","58","2024-04-13","2.82","1","24","28"
"723453125378333550","Superb 3 bedroom home in Red Hill, Brisbane","6206496","Adrian","111","Red Hill (Qld)","-27.45188","153.00519","Entire home/apt","329","2","23","2024-05-20","1.18","1","127","13"
"724083798031806522","Fox Townhouse (SEQ) - 2 bedroom 2 bathroom","69434871","Cindy","155","Wynnum","-27.4366708","153.1718018","Entire home/apt","295","91","10","2024-05-20","0.53","9","85","8"
"724588624311296660","Stunning One Bed with Pool, Tennis Court, Gym","161218980","Kangaroo Point Real Estate","74","Kangaroo Point","-27.46911","153.03723","Entire home/apt","195","5","25","2024-05-29","1.22","24","149","11"
"725514570843673530","KozyGuru | Carindale | 3 Bedroom Cosy House","35345357","Megan","32","Carindale","-27.50459","153.11613","Entire home/apt","331","3","31","2024-06-02","1.52","21","75","22"
"725658662718870686","Chic 2-Bed Apartment & 5 minutes walk to QPAC","279001183","MadeComfy","125","South Brisbane","-27.47348","153.01387","Entire home/apt","214","3","30","2024-02-29","1.52","93","321","10"
"725682520315208086","Ultimate Prestige 2bed2bath HamiltonAPT (Hercules)","224249958","Nicole","63","Hamilton (Qld)","-27.43866","153.07017","Entire home/apt","170","3","44","2024-05-13","2.26","1","16","27"
"726967730507061750","The Garden Villa: An Urban Resort Oasis","519005019","Rudi And Ish","96","Mount Gravatt","-27.5348224","153.0736559","Entire home/apt","249","2","39","2024-04-29","1.95","28","328","24"
"727227935881285283","Apartment with Panoramic Views","174339920","Letecia","99","New Farm","-27.46422","153.04056","Entire home/apt","260","2","32","2024-05-20","2.41","1","244","29"
"727366170375950056","Hidden Inner City 3 B/R Loft with Free Parking","43309761","Steve","101","Newstead - Bowen Hills","-27.44487","153.04398","Entire home/apt","427","2","44","2024-05-18","2.22","2","87","21"
"727805364030622718","Perfect light & bright Granny Flat with Courtyard","227561938","Kate","145","Wakerley","-27.48625","153.15412","Entire home/apt","85","2","14","2023-12-21","0.69","1","37","10"
"728343831378572207","Beautiful light & bright room, own bathroom","395840627","Grace","127","Stafford","-27.41057","153.01603","Private room","79","1","31","2024-05-18","1.54","1","54","18"
"729926887063066315","Funky chermside escape","83525510","Dominic","37","Chermside","-27.39373","153.03396","Entire home/apt","150","3","22","2024-05-18","1.25","1","184","18"
"730088312964208510","3 bedroom family town house in exclusive complex","472257773","Airo","156","Wynnum West - Hemmant","-27.45561","153.15643","Entire home/apt","379","7","11","2024-05-21","0.57","3","192","7"
"730302084114385592","Tranquil 2-Bed Family Home with Deck Among Trees","279001183","MadeComfy","12","Bardon","-27.45835","152.98531","Entire home/apt","225","3","27","2024-05-26","1.39","93","338","22"
"730482615872591985","Balmoral Palms","35836041","Annette","11","Balmoral","-27.45664","153.06769","Entire home/apt","449","2","16","2024-04-21","0.8","3","74","8"
"730851162051138164","Contemporary Cute! 2Bed/1Bath/1Car~House~10min CBD","3384506","Andy","150","Windsor","-27.43645","153.03266","Entire home/apt","228","14","23","2024-05-11","0.61","105","58","10"
"731297403565282913","Elegant&modern 1 bedroom Apartment Infinity Pool","482150006","Serain","58","Fortitude Valley","-27.45574","153.03297","Entire home/apt","161","1","8","2024-05-11","0.42","18","175","1"
"731306137494529963","Bright and Sunny 1Bedroom Apartment + Rooftop Pool","482150006","Serain","58","Fortitude Valley","-27.4552","153.0325","Entire home/apt","172","1","39","2024-04-09","2.01","18","167","13"
"731559126745760714","Historic Warehouse in New Farm","3384506","Andy","99","New Farm","-27.46445","153.04952","Entire home/apt","270","14","103","2024-05-19","1.69","105","54","11"
"731730301781581491","Private Courtyard, Deck, Airport 15 min, City 3km","21702754","Natasha","78","Kelvin Grove - Herston","-27.445798999704195","153.01386190942478","Private room","70","3","1","2024-05-26","1","3","19","1"
"732101349348819724","Upmarket Apt in City Centre! Luxurious & Spacious!","78924442","Lee And Bella","21","Brisbane City","-27.4666883","153.0259469","Entire home/apt","132","1","80","2024-05-22","4.02","228","359","50"
"733004512586605833","Comfort & Classic 2BR space @Brisbane CBD","138649185","Apac","21","Brisbane City","-27.47082","153.02855","Entire home/apt","599","3","1","2023-09-23","0.12","39","363","1"
"733713384810250216","Unique B&B in funky West End, Brisbane","166302382","Mark And Vicki","147","West End","-27.48778","152.99762","Entire home/apt","233","1","97","2024-06-01","4.96","1","52","62"
"734222059846613095","FV Cozy 2 bedroom Apartment with Parking","482150006","Serain","58","Fortitude Valley","-27.45777","153.03078","Entire home/apt","213","1","28","2024-05-18","1.45","18","172","11"
"722981359408027455","Bright 2 Bedroom Apartment in Brisbane","138649185","Apac","107","Paddington - Milton","-27.4698","153.00426","Entire home/apt","858","3","0",NULL,NULL,"39","363","0"
"727204365439270082","Single room in a fully furnished apartment.","419466627","Nick","126","Spring Hill","-27.46412","153.02356","Private room","140","3","0",NULL,NULL,"1","78","0"
"727210283375314720","Snug 2 Bedroom Apartment In The CBD","138649185","Apac","21","Brisbane City","-27.46552","153.02796","Entire home/apt","520","3","0",NULL,NULL,"39","363","0"
"734245917340415471","Luxe Portside Apt w/ River View, Parking, King Bed","78924442","Lee And Bella","63","Hamilton (Qld)","-27.4396948","153.0696393","Entire home/apt","163","1","83","2024-05-20","4.2","228","339","48"
"734252640309261751","Central Valley 2 bedroom Apartment + Free parking","482150006","Serain","58","Fortitude Valley","-27.45761","153.03556","Entire home/apt","210","2","27","2024-05-06","1.43","18","80","15"
"734272462514701322","Spacious 2-bedroom apartment in Brisbane City!","475712739","Benjamin","21","Brisbane City","-27.46439","153.0284","Entire home/apt","311","2","72","2024-04-22","3.62","3","361","50"
"734307057393056248","2 Bedroom Apartment in the Heart of South Brisbane","42632877","Chris","125","South Brisbane","-27.47605","153.01465","Entire home/apt","245","2","62","2024-05-20","3.34","6","50","39"
"734535663860435051","Vibrant 2BR Family Home + Movie Theatre!","6251770","Ella","87","Manly West","-27.46429","153.17412","Entire home/apt","150","2","69","2024-05-24","3.66","1","109","44"
"734947881164157265","Super convenient Apartment in CBD of Brisbane City","482165605","Dan","125","South Brisbane","-27.47271","153.01702","Entire home/apt","209","2","95","2024-05-20","4.73","13","247","50"
"735001480467115278","Multi Million River View 3BD Penthouse at SouthBan","97177917","Olivia","125","South Brisbane","-27.47203","153.01539","Entire home/apt","534","3","74","2024-05-23","3.84","81","62","41"
"735011187104231854","Unique Tropical Inner City Private Cinema Retreat","268442175","Vicky","9","Auchenflower","-27.47072","152.99034","Entire home/apt","119","2","60","2024-05-20","3.03","2","103","42"
"735648068220375932","Stylish City Apartment w/free car park|75,85” TV’s","12006683","Clint And Anita","58","Fortitude Valley","-27.459544092762695","153.0379320681095","Entire home/apt","197","2","48","2024-04-28","2.44","1","325","28"
"735685658791788266","Tangalooma Lookout","30558520","Paula","93","Moreton Island","-27.180641135054984","153.3757413129669","Entire home/apt","617","2","8","2024-04-01","0.51","28","209","4"
"735884908665253725","1 BR apartment in an iconic heritage building","483257305","Dmitri","126","Spring Hill","-27.4624365","153.0306249","Entire home/apt","136","1","97","2024-06-01","4.84","1","283","57"
"736469796840979168","Amazing City View! Your perfect long-term home","354152724","Laura","66","Highgate Hill","-27.48860367032258","153.019327761377","Entire home/apt","122","27","46","2024-03-09","2.5","1","330","25"
"736961879342810078","CASSA ONE - Brisbane CBD 2b Apt w/ Free Parking","464306667","The Cassa","21","Brisbane City","-27.4705056","153.0219312","Entire home/apt","258","2","19","2024-06-03","0.96","19","73","13"
"737292705651259870","Historic Impressive & Enormous Woolstore~Teneriffe","3384506","Andy","101","Newstead - Bowen Hills","-27.45455","153.04994","Entire home/apt","1806","14","26","2024-06-04","1.88","105","4","25"
"737368571260971643","In the heart of Northgate, 3 bedroom townhouse.","80190430","Robert","103","Northgate - Virginia","-27.3950479","153.0712824","Entire home/apt","239","1","138","2024-04-29","6.97","1","22","96"
"738623553409960234","Paddington Home - By Nick & Emma","444959959","Nick","107","Paddington - Milton","-27.455514046260895","152.9905914142728","Entire home/apt","161","1","43","2024-05-20","2.2","2","257","12"
"738654260342434923","Cozy Private Bedroom with Dbl Bed & Outdoor Space","480075246","Karen","45","Deagon","-27.33355","153.05497","Private room","55","3","25","2024-05-07","1.29","2","165","13"
"738793175374737619","Cosy and unique cottage & relaxing outdoor space","480075246","Karen","45","Deagon","-27.33248","153.05653","Private room","55","3","24","2024-05-23","1.21","2","145","10"
"740063214138675817","Executive Home in Leafy Street w/ Backyard & Views","78924442","Lee And Bella","9","Auchenflower","-27.46935","152.99267","Entire home/apt","376","1","16","2024-05-24","0.84","228","325","10"
"740284036578693579","Tropical 5 Bedroom Home With Pool/Bar/Hot Tub","1482655","Nick","65","Hendra","-27.42131","153.07371","Entire home/apt","2443","1","4","2023-10-28","0.37","3","331","4"
"740663597979853967","Eucalypt Cottage—A Tranquil Family Hideaway","519005019","Rudi And Ish","96","Mount Gravatt","-27.53658","153.08666","Entire home/apt","144","3","28","2024-05-27","1.44","28","296","19"
"741051781673265993","Stunning Brisbane CBD views with Rooftop Pool","292993420","Karl & Karolina","125","South Brisbane","-27.4730751","153.0161835","Entire home/apt","181","5","31","2024-05-25","1.59","2","129","20"
"741626032709834762","Entire independent house with free parking","484338226","Emma","4","Algester","-27.61178","153.0281","Entire home/apt","203","2","20","2024-05-18","1.18","9","69","11"
"741649613440316015","Boutique apt w/lge courtyard walk Suncorp & shops","1632747","Frances","107","Paddington - Milton","-27.46206","152.99436","Entire home/apt","243","2","41","2024-06-07","3.22","1","85","39"
"741766002532349628","Family Getaway Poolside Fun & Wildlife Spotting","67096177","Cassie","115","Rochedale - Burbank","-27.5739613","153.1381921","Entire home/apt","753","3","40","2024-05-13","2.26","1","300","30"
"742286692144017213",".New Apartment close to Westfield and Hospital","456078677","Wendy","37","Chermside","-27.38714","153.02743","Entire home/apt","159","2","25","2024-01-21","1.32","4","193","12"
"742303766160007690","…Brand new apartment close to biggest Westfield","456078677","Wendy","37","Chermside","-27.38716","153.02774","Entire home/apt","159","2","25","2024-05-06","1.28","4","338","12"
"742342295332723753","Contemporary Comfy ~ 2Bed/2Bath/1Car ~ Hawthorne","3384506","Andy","64","Hawthorne","-27.46524","153.05939","Entire home/apt","245","14","16","2024-04-20","0.87","105","47","10"
"742455932056738039","Stylish apartment, walk to bars and cafes","106681413","Krystina","73","Jindalee - Mount Ommaney","-27.528874584354575","152.9441872950033","Entire home/apt","130","2","47","2024-05-26","2.5","1","161","29"
"744545500310577151","Luxurious Villa in Prime Brisbane Location","10440464","The Cohost","6","Ascot","-27.42432","153.06311","Entire home/apt","699","3","6","2024-01-07","0.32","25","365","2"
"744667347718795059","""The Sinclair"" - Luxury awaits!  4 Bedroom Apt","166704995","Storme And John","74","Kangaroo Point","-27.4826004","153.0404447","Entire home/apt","450","1","76","2024-05-20","4.07","3","135","50"
"741088701963285911","Lovely 2 bedrooms rental near Brisbane city","48813291","Oraphan","99","New Farm","-27.47275","153.04359","Entire home/apt","150","30","0",NULL,NULL,"1","90","0"
"744857479706802307","Prime 1-Bed Apartment With Pool Near QUT","279001183","MadeComfy","78","Kelvin Grove - Herston","-27.45098","153.0128","Entire home/apt","178","3","16","2024-01-06","0.85","93","183","7"
"745122056015336569","Cute & Charming! 3Bed/1Bath/1Car/House~Greenslopes","3384506","Andy","42","Coorparoo","-27.5043","153.05399","Entire home/apt","269","14","18","2024-03-28","0.99","105","71","11"
"745265757354944044","Minimalistic, modern, and lovely one bedroom.","381163769","Sunday","101","Newstead - Bowen Hills","-27.44856","153.03532","Entire home/apt","115","3","48","2024-05-31","2.5","1","314","28"
"745866579825150708","Private Self-contained Home away from Home","89253155","Chris","70","Inala - Richlands","-27.6037939","152.984534","Entire home/apt","113","1","10","2023-05-08","0.57","1","123","0"
"746362664461943765","1-Bed Brisbane City Centre with Pool, BBQ & Gym","279001183","MadeComfy","21","Brisbane City","-27.47117","153.02735","Entire home/apt","175","3","16","2024-03-14","0.84","93","343","6"
"746539859668611585","1 bedroom Queen bed with quiet area. large living","74587919","Roger","131","Sunnybank","-27.58304","153.05557","Shared room","53","1","28","2024-05-18","1.48","7","337","16"
"746582085457604841","Have a beautiful day & night in our place","372763750","Zahra","23","Brookfield - Kenmore Hills","-27.4764","152.90146","Private room","200","2","1","2023-07-16","0.09","1","365","1"
"746748930724653916","Stunning one bedroom guest suite with a pool","48034986","Priscilla","143","Upper Mount Gravatt","-27.55118","153.08609","Entire home/apt","160","3","22","2024-02-22","1.25","1","350","11"
"747242732127348100","Classic Brisbane Queenslander with a pool and yard","12369170","Benjamin","49","East Brisbane","-27.4828372","153.0421925","Entire home/apt","427","1","53","2024-05-20","2.84","1","267","29"
"747388046630314406","Elegant and Stylish 1BR Apartment + Infinity Pool","482150006","Serain","58","Fortitude Valley","-27.45577","153.03315","Entire home/apt","164","1","9","2024-05-31","0.67","18","145","8"
"748115822357733150","Blissful Bulimba ~ 3Bed/2.5Bath/1Car ~ Townhouse","3384506","Andy","24","Bulimba","-27.44739","153.0595","Entire home/apt","293","14","34","2024-05-29","1.76","105","55","26"
"749500718531529153","Upside Westfield garden city 2bedroom 2bathroom","158256296","Sharon","143","Upper Mount Gravatt","-27.558513865725367","153.0794528559898","Entire home/apt","136","2","13","2024-06-03","2.58","1","117","13"
"749594254806978375","Spacious  newly redecorated 5BD Family Home","97177917","Olivia","50","Eight Mile Plains","-27.58012","153.08988","Entire home/apt","550","2","30","2024-05-15","1.58","81","74","12"
"749616797046271028","180° Harbour View Luxury Home - The Boat House","485742722","Brad And Milly","86","Manly - Lota","-27.458361740384635","153.1866993074097","Entire home/apt","519","3","26","2024-05-20","1.51","1","314","19"
"749738290025208043","City Heights! 2Bed/1Bath/1Car/Views ~ CBD","3384506","Andy","21","Brisbane City","-27.47111","153.02559","Entire home/apt","244","14","38","2024-05-27","1.97","105","65","26"
"750004637551637934","Windsor Cosy 2-Bedroom Unit in Quiet Neighborhood","279001183","MadeComfy","150","Windsor","-27.43552","153.03267","Entire home/apt","208","3","12","2023-12-11","0.63","93","340","3"
"750253486580985510","1 bedroom Home in Heart South Brisbane+Parking","482150006","Serain","125","South Brisbane","-27.47333","153.01666","Entire home/apt","159","1","29","2024-05-17","1.58","18","49","15"
"750863153264413853","Willow Luxury Retreat: Pool, Jacuzzi, Sauna, BBQ","2640604","Jasmin","136","The Gap","-27.43866","152.9262","Entire home/apt","896","3","20","2024-05-20","1.1","3","81","11"
"751190533920709994","3BD Homely Mins to UQ, PA& Maters Hosp, South Bank","298208017","Inspire","55","Fairfield - Dutton Park","-27.50247","153.02719","Entire home/apt","259","5","10","2023-09-12","0.53","3","91","4"
"751698190135324669","Room under home w bathroom. Height restriction 1.6","20283058","Jessica","62","Greenslopes","-27.50404","153.04466","Private room","150","2","26","2024-05-27","1.34","2","364","14"
"751779880933719918","Spacious 3BRM Close to Gabba with Car Park & WiFi","78924442","Lee And Bella","49","East Brisbane","-27.48308","153.04173","Entire home/apt","180","1","56","2024-04-19","2.94","228","357","30"
"751907105763628354","Spacious 3BR with Stunning City & River Views!","477812675","James","21","Brisbane City","-27.46495","153.03078","Entire home/apt","378","2","83","2024-05-25","4.4","6","245","44"
"752377759639833614","Durack family home","39387236","Kylie","47","Durack","-27.59656","152.9841","Entire home/apt","340","4","6","2023-07-19","0.33","1","17","2"
"752405709341935325","Central South Bank Apt w/ Pool, Hot Tub & Parking","78924442","Lee And Bella","125","South Brisbane","-27.48016","153.01937","Entire home/apt","164","1","83","2024-05-21","4.31","228","304","49"
"752463460673246397","Central Valley Pad w Rooftop Pool, Parking & Views","78924442","Lee And Bella","58","Fortitude Valley","-27.4556832","153.032341","Entire home/apt","145","1","64","2024-05-20","3.35","228","362","34"
"753145415418819102","Home on a Hill: 1 bed unit, parking, keyless entry","103931520","Jacqui","111","Red Hill (Qld)","-27.45847","153.01009","Entire home/apt","140","1","10","2023-03-22","0.52","1","41","0"
"753181295602148932","The Little Scandi Studio","483085483","Christopher","32","Carindale","-27.5081897","153.1059982","Entire home/apt","90","1","149","2024-06-01","10.42","1","281","136"
"753242266119467171","Stylish studio apartment with verandah in New Farm","153439959","Sarah","99","New Farm","-27.46787746356582","153.04390200052603","Entire home/apt","211","5","29","2023-11-10","1.57","2","5","14"
"747221266858721153","Private bedroom in a cheerful 3 bedroom home","249767424","Majid","145","Wakerley","-27.48504","153.14787","Private room","350","1","0",NULL,NULL,"1","365","0"
"754495741384780330","Beautiful house for stay in Yeerongpilly","226907003","Tanya","157","Yeronga","-27.52969","153.01091","Entire home/apt","160","20","0",NULL,NULL,"1","26","0"
"754657427597958960","Bardon Retreat","197590193","Amanda","107","Paddington - Milton","-27.45611","152.98783","Private room","100","2","85","2024-06-02","5","1","10","63"
"754783630126424995","1-bedroom self contained space with private entry","7866676","Neil","37","Chermside","-27.38120503161387","153.0383877736801","Entire home/apt","110","3","46","2024-06-01","2.6","1","168","29"
"754920434433343679","Big 6-bedroom 3-bathroom house in elevated locale","197610827","Van","132","Sunnybank Hills","-27.59773","153.05966","Entire home/apt","255","2","56","2024-06-05","3.82","1","62","45"
"755076420578105101","Tranquil 2-Bed House with Spacious Backyard & Deck","279001183","MadeComfy","128","Stafford Heights","-27.40104607812333","153.00596375271604","Entire home/apt","379","3","10","2024-01-02","0.58","93","353","5"
"755229495349174821","Lovely 2 Beds Apt with City View at South Brisbane","106436754","Yorke","125","South Brisbane","-27.4720388","153.0160915","Entire home/apt","213","1","79","2024-05-18","4.2","23","90","41"
"755304265811274085","Apartment in West End great city view & queen bed","101125102","Violeta","66","Highgate Hill","-27.4871359","153.01487","Entire home/apt","160","2","3","2023-01-09","0.16","1","293","0"
"755375302360388139","Amazing city views 3 bedrooms Free parking","474305671","Lin","21","Brisbane City","-27.47185346817465","153.02883133292198","Entire home/apt","275","1","150","2024-06-02","7.92","2","241","95"
"755396353382422221","Lovely one bedroom with free parking.","486554217","Antony","77","Kedron - Gordon Park","-27.39573","153.03009","Private room","90","1","1","2023-11-24","0.15","1","91","1"
"755563494894726955","Delightful brand new 1 bedroom tiny home.","486855429","Lucinda","27","Camp Hill","-27.4933544","153.0808033","Entire home/apt","145","2","56","2024-05-15","3.02","1","304","36"
"755592175180614203","Lovely 1 Bed apartment with pool","24819303","Sarah","2","Albion","-27.43047","153.04614","Entire home/apt","500","2","1","2023-01-09","0.06","1","79","0"
"756186234926541658","CASSA ONE - The Heart of CBD & River View w/ Pool","464306667","The Cassa","21","Brisbane City","-27.4705056","153.0219312","Entire home/apt","175","2","14","2024-04-16","0.8","19","89","11"
