"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license"
"50120976","Peaceful River Retreat close CBD","253986440","Jen",NULL,"Yeronga","-27.510818389996142","153.0023038917113","Private room","120","1","0",NULL,NULL,"1","82","0",NULL
"50138289","Artist's Residence with Pool near Brisbane River","30338332","Sarah",NULL,"Hawthorne","-27.47278","153.058044","Entire home/apt",NULL,"3","17","2024-05-20","0.48","1","0","1",NULL
"50156336","Central Valley Pad w/ Breathtaking Rooftop Pool","78924442","Lee And Bella",NULL,"Fortitude Valley","-27.45643","153.0317","Entire home/apt","116","2","140","2024-04-28","3.87","228","357","33",NULL
"50156869","Mountain Views, King Bed, Car Park & Rooftop Pool","78924442","Lee And Bella",NULL,"Fortitude Valley","-27.45514","153.03148","Entire home/apt","182","2","144","2024-05-19","3.96","228","340","42",NULL
"50160219","STUNNING 2BR @Margaret Street, BRISBANE","156409670","Tushita",NULL,"Brisbane City","-27.47264","153.02823","Entire home/apt","656","3","0",NULL,NULL,"12","363","0",NULL
"50216696","Villas on Oxford - City View Villa","387573694","Maree",NULL,"Bulimba","-27.4501","153.05624","Entire home/apt","313","4","34","2024-05-19","1.01","2","46","13",NULL
"50222391","1BR@Brisbane CBD, Walk to Central Station","138649185","Apac",NULL,"Brisbane City","-27.47221","153.02838","Entire home/apt","459","3","0",NULL,NULL,"39","363","0",NULL
"50232680","Close to Brisbane Airport -
Inner North Brisbane","161432","Ann",NULL,"Wavell Heights","-27.39359","153.05145","Entire home/apt","220","3","19","2024-02-19","0.53","2","276","6",NULL
"50234067","Apartment in Taringa, spacious with city views","16846148","Greg",NULL,"Taringa","-27.49682","152.98384","Entire home/apt","161","4","23","2024-05-27","1.46","1","73","17",NULL
"50253856","BOWEN STRT 1-BR, SPRING HILLS BRISBANE","156409670","Tushita",NULL,"Spring Hill","-27.4628","153.02742","Entire home/apt","277","3","0",NULL,NULL,"12","364","0",NULL
"50254110","""The Duchess"" gracious Hampton's & elegance","166704995","Storme And John",NULL,"Murarrie","-27.460863","153.094666","Entire home/apt","280","90","97","2023-09-30","3.07","3","263","1",NULL
"50256456","2BR Food&Drink Hub | Pool | Balcony | Gym |Rooftop","45576200","Christine & Ben",NULL,"Fortitude Valley","-27.45177821649664","153.0401370382548","Entire home/apt","317","1","75","2024-04-07","2.07","16","341","15",NULL
"50268375","Chic 1BRM Apartment w/ Pool & Gym","205431023","AirKeeper",NULL,"South Brisbane","-27.472038","153.016098","Entire home/apt","118","2","54","2024-06-01","1.51","23","104","7",NULL
"50268992","Spacious 2Bed Apartment + Nook with River View","405875528","Neil",NULL,"South Brisbane","-27.471866607666016","153.01602172851562","Entire home/apt","365","2","177","2024-06-01","4.99","7","131","40",NULL
"50297522","Enoggera Spacious, Quiet Unit, Wi-Fi, Fetch TV +++","28387290","Bev",NULL,"Enoggera","-27.42994","152.98772","Entire home/apt","155","2","47","2024-05-20","1.31","1","311","15",NULL
"50299334","2BR WITH VIEWS OF THE FAMOUS HOWARD SMITH WHARVES","156409670","Tushita",NULL,"Brisbane City","-27.46442","153.03072","Entire home/apt","699","3","1","2022-08-20","0.05","12","363","0",NULL
"50313215","Top Floor Studio Mantra on Queen building","103930422","Mark",NULL,"Spring Hill","-27.46285","153.03011","Entire home/apt","122","2","101","2024-06-05","2.81","2","9","36",NULL
"50318253","Iconic Warehouse Apartment~CBDEdge~2Bed/2Bath/1Car","3384506","Andy",NULL,"Spring Hill","-27.46294","153.02973","Entire home/apt","248","14","58","2024-06-04","1.62","105","75","28",NULL
"50321341","2BR WITH VIEWS OF THE FAMOUS HOWARD SMITH WHARVES","138649185","Apac",NULL,"Brisbane City","-27.4646","153.0299","Entire home/apt","550","3","1","2022-07-14","0.04","39","363","0",NULL
"50333284","CORDELIA STRT, SOUTH BRISBANE- 2BR/2BATH","138649185","Apac",NULL,"South Brisbane","-27.48039","153.01935","Entire home/apt","670","3","0",NULL,NULL,"39","363","0",NULL
"50338460","CORDELIA STRT, SOUTH BRISBANE- 2BR/2BATH","156409670","Tushita",NULL,"South Brisbane","-27.48049","153.01903","Entire home/apt","667","3","0",NULL,NULL,"12","363","0",NULL
"50339405","UPSCALE 2BR IN WOOLLOONGABBA, MINUTES TO CBD","156409670","Tushita",NULL,"Woolloongabba","-27.49215","153.04202","Entire home/apt","493","3","0",NULL,NULL,"12","363","0",NULL
"50365092","Central City Apt w/ King Bed, Pool, Gym & Sauna","78924442","Lee And Bella",NULL,"Brisbane City","-27.47259","153.02624","Entire home/apt","144","1","140","2024-05-23","3.94","228","320","41",NULL
"50365571","Ideal location, comfortable, 1-bedroom apartment","23693241","Kelly And Nick",NULL,"Chelmer - Graceville","-27.5239","152.97918","Entire home/apt","103","4","60","2024-05-23","1.72","1","133","15",NULL
"50377316","The Garden Nook in the City","27578163","Christina",NULL,"Clayfield","-27.41402","153.0607","Entire home/apt","130","3","16","2024-04-27","0.61","1","5","4",NULL
"50381763","Serviced Apartment= Modern One Bedroom","248293431","Andrew",NULL,"Woolloongabba","-27.49176","153.04046","Entire home/apt","384","1","4","2023-04-26","0.16","2","178","0",NULL
"50386685","All Your Space Upstairs","232920858","Annie",NULL,"Robertson","-27.56584","153.05322","Entire home/apt","180","3","0",NULL,NULL,"3","0","0",NULL
"50400745","Top Floor w/ Gorgeous Views, King Bed, Pool & Gym","78924442","Lee And Bella",NULL,"South Brisbane","-27.47422","153.01593","Entire home/apt","169","1","126","2024-05-19","3.48","228","345","27",NULL
"50401503","Stunning Views, Best Location, King Bed, Gym, Pool","78924442","Lee And Bella",NULL,"South Brisbane","-27.47355","153.01505","Entire home/apt","162","1","108","2024-05-16","3","228","344","24",NULL
"50406848","2 Chapters -Brand new, luxury Studio, City Living","38743907","Travis",NULL,"Fortitude Valley","-27.45106","153.03871","Entire home/apt","181","2","94","2024-05-26","2.6","1","99","17",NULL
"50412078","4BR Food&Drink Hub | Pool | 3 cars | Gym | Rooftop","45576200","Christine & Ben",NULL,"Newstead - Bowen Hills","-27.4529371573036","153.0418135797283","Entire home/apt","611","1","24","2024-02-25","0.72","16","324","2",NULL
"50423002","6BR Food&Drink Hub | Rooftop | Pool | 4 cars | Gym","45576200","Christine & Ben",NULL,"Newstead - Bowen Hills","-27.45173","153.04106","Entire home/apt","648","1","46","2024-05-23","1.32","16","324","22",NULL
"50432215","Mon Cherie - Petite Parisienne Apt on Ann Street","160004102","Vaquay",NULL,"Brisbane City","-27.46419","153.02884","Entire home/apt","145","2","113","2024-06-05","3.15","1","209","39",NULL
"50488978","Lovely 2 Bedroom Executive Apartment","58909096","Jeff",NULL,"Kangaroo Point","-27.47521","153.03891","Entire home/apt","230","2","131","2024-05-22","3.65","1","279","43",NULL
"50529223","BRISBANE CBD 1BR@IVORY LANE, STROLL TO RIVER","156409670","Tushita",NULL,"Fortitude Valley","-27.46082","153.03588","Entire home/apt","377","3","0",NULL,NULL,"12","363","0",NULL
"50536524","An ideal accomodation(3 rooms available)","34357868","Rex",NULL,"Wakerley","-27.47892","153.15761","Private room","360","3","0",NULL,NULL,"2","365","0",NULL
"50537122","One private room with own bathroom","34357868","Rex",NULL,"Wakerley","-27.47955","153.15622","Private room","150","2","0",NULL,NULL,"2","365","0",NULL
"50538149","Central 2-Bed with Pool, Sauna, Gym, BBQ & Parking","279001183","MadeComfy",NULL,"Brisbane City","-27.47184","153.02735","Entire home/apt","196","3","34","2024-04-26","1.04","93","314","10",NULL
"50549435","King Bed, Mountain Views & Best Southbank Location","78924442","Lee And Bella",NULL,"South Brisbane","-27.47562","153.01489","Entire home/apt","146","2","131","2024-04-03","3.65","228","336","46",NULL
"50550295","King Bed, Infinity Pool, Gym, Car Park & Views!","78924442","Lee And Bella",NULL,"Fortitude Valley","-27.45625","153.03166","Entire home/apt","234","1","155","2024-04-22","4.32","228","353","35",NULL
"50554148","Home Away From Home in Keperra","82422084","Claire",NULL,"Keperra","-27.40758","152.9669","Entire home/apt","269","3","69","2024-06-02","2.25","4","287","39",NULL
"50556945","Modern 23rd Floor Riverview Apt. King Bed Parking","331440566","Will",NULL,"South Brisbane","-27.474201","153.015762","Entire home/apt","154","1","316","2024-06-03","8.78","14","54","100",NULL
"50569948","Full River View  26th Floor Apt. w/ Parking n Wifi","331440566","Will",NULL,"South Brisbane","-27.471867","153.016022","Entire home/apt","181","1","375","2024-06-03","10.44","14","51","119",NULL
"50577149","900sq.ft. 2BR@CBD, MARY STREET/SOUTH BRISBANE","138649185","Apac",NULL,"Brisbane City","-27.47159","153.02821","Entire home/apt","515","3","1","2022-10-09","0.05","39","363","0",NULL
"50624952","PRIVATE BALCONY & BREATHTAKING CITY VIEWS- 2BR","138649185","Apac",NULL,"Brisbane City","-27.47005","153.02883","Entire home/apt","670","3","0",NULL,NULL,"39","363","0",NULL
"50630048","Luxury Water Front, champagne, pool, EV charger","4458068","Jemma",NULL,"Yeronga","-27.52537","152.99743","Entire home/apt","1162","7","9","2024-06-04","0.3","2","355","7",NULL
"50644156","Superb apartment with a massive terrace","29143717","Guillaume",NULL,"Kelvin Grove - Herston","-27.45362","153.01521","Entire home/apt","200","25","1","2021-10-30","0.03","1","351","0",NULL
"50666991","The Palm Home*Courtyard* Lawn*Pets*Airport","402581840","Hollie",NULL,"Ascot","-27.43002","153.07233","Entire home/apt","450","5","0",NULL,NULL,"5","181","0",NULL
"50684522","CBD Cosy Place - 2BR Apt Pool/Gym - Easy Walking","223468234","Slife",NULL,"Brisbane City","-27.47241","153.02857","Entire home/apt","163","2","151","2024-06-02","4.28","22","31","47",NULL
"50719886","River-View Unit with Rooftop Pool near Museums","279001183","MadeComfy",NULL,"South Brisbane","-27.4735","153.01669","Entire home/apt","182","3","75","2024-05-26","2.12","93","315","30",NULL
"50729979","Charming Traveler's Studio W/ Gym, Pool, and Sauna","161665822","AirKeeper",NULL,"South Brisbane","-27.47413319999999","153.0134493","Entire home/apt","140","2","120","2024-06-03","3.78","2","266","50",NULL
"50775878","Cozy private room in the heart of Paddington","27518054","Alessia",NULL,"Paddington - Milton","-27.46272","153.00191","Private room","100","3","24","2024-05-20","0.81","1","362","6",NULL
"50813085","Comfy Studio - 1BR w/ Study Table @ South Brisbane","223468234","Slife",NULL,"South Brisbane","-27.47287","153.01351","Entire home/apt","106","2","174","2024-05-30","4.92","22","29","59",NULL
"50815136","Cute & Spacious - 1BR City Living - South Brisbane","223468234","Slife",NULL,"South Brisbane","-27.47411","153.01441","Entire home/apt","107","2","120","2024-05-27","3.44","22","66","34",NULL
"50833098","Panoramic Bedroom - Stylish 2BR - Pool/Parking","223468234","Slife",NULL,"South Brisbane","-27.47304","153.01549","Entire home/apt","148","2","166","2024-05-23","4.72","22","47","43",NULL
"50853254","Stunning City Views, King Beds, Gym, Pool, Parking","78924442","Lee And Bella",NULL,"South Brisbane","-27.47354","153.01464","Entire home/apt","221","2","144","2024-05-20","4.09","228","336","44",NULL
"50859664","900sq.ft. 2BR@CBD, MARY STREET/SOUTH BRISBANE","156409670","Tushita",NULL,"Brisbane City","-27.4707","153.02903","Entire home/apt","784","3","0",NULL,NULL,"12","363","0",NULL
"50864105","The West End Abode","60559918","Christopher",NULL,"West End","-27.48002","153.0072","Entire home/apt","170","2","120","2024-05-20","4.68","1","105","55",NULL
"50881357","Slick City 1Bed Great Hosts!","208127118","Leighton",NULL,"Brisbane City","-27.47229","153.02739","Entire home/apt",NULL,"1","106","2024-05-13","3.01","6","0","31",NULL
"50884918","Top Floor King Hotel Room in Prestige Building!","208127118","Leighton",NULL,"Brisbane City","-27.47055","153.02615","Entire home/apt",NULL,"1","254","2024-05-13","7.16","6","0","83",NULL
"50885513","Luxury 1bed apartment - Brisbane skyline!","208127118","Leighton",NULL,"Brisbane City","-27.4714","153.02757","Entire home/apt",NULL,"1","137","2024-05-19","3.88","6","0","32",NULL
"50907324","Sky high king hotel room, luxury building","208127118","Leighton",NULL,"Brisbane City","-27.47025","153.02736","Entire home/apt",NULL,"1","280","2024-04-21","7.95","6","0","76",NULL
"50907523","Lux CBD 1bed in Superb building","208127118","Leighton",NULL,"Brisbane City","-27.47011","153.02746","Entire home/apt",NULL,"1","143","2024-05-12","4.05","6","0","38",NULL
"50912271","Cosy Unit with Parking near New Farm Park & River","279001183","MadeComfy",NULL,"New Farm","-27.4727","153.04166","Entire home/apt","196","3","11","2024-04-22","0.33","93","319","3",NULL
"50914874","2-Bed Near Brisbane CBD with Pool, Sauna & BBQ","279001183","MadeComfy",NULL,"Kelvin Grove - Herston","-27.45533","153.01563","Entire home/apt","196","3","35","2024-06-01","1.06","93","354","12",NULL
"51000665","Modern 2Beds/2Baths APT@Sherwood+WIFI and PAKING","204163681","Young",NULL,"Sherwood","-27.53637","152.98097","Entire home/apt","163","3","63","2024-05-03","1.8","3","149","22",NULL
"51004709","Leafy open-plan 1 bed unit with large balcony","97388109","Matt",NULL,"Newstead - Bowen Hills","-27.44765","153.03742","Entire home/apt","146","5","7","2024-05-22","0.24","1","55","3",NULL
"51007528","Breathtaking Views, King Bed, Pool & Best Location","78924442","Lee And Bella",NULL,"South Brisbane","-27.47488","153.01599","Entire home/apt","169","2","145","2024-05-06","4.14","228","272","40",NULL
"51008051","Bright & Modern Apt w/ City Views, King Bed, Park","78924442","Lee And Bella",NULL,"South Brisbane","-27.47451","153.015579","Entire home/apt","149","2","154","2024-05-11","4.4","228","356","39",NULL
"51176289","Amazing 2 Bed 2 Bathroom Apartment in Gabba.","228963417","Airtrip",NULL,"Woolloongabba","-27.49274","153.04118","Entire home/apt","163","2","11","2024-05-27","0.32","2","328","3",NULL
"51178011","Stylish South Bank Apt w/ King Bed & HUGE Balcony!","78924442","Lee And Bella",NULL,"South Brisbane","-27.47385","153.01587","Entire home/apt","125","2","125","2024-05-20","3.59","228","352","34",NULL
"51219801","Junior Suite at View Brisbane","335170522","View",NULL,"Albion","-27.43968","153.04769","Private room",NULL,"1","1","2023-04-13","0.07","4","352","0",NULL
"51219840","River Vista at View Brisbane","335170522","View",NULL,"Albion","-27.44029","153.04766","Private room",NULL,"1","0",NULL,NULL,"4","358","0",NULL
"51219902","River Spa Suite at View Brisbane","335170522","View",NULL,"Hamilton (Qld)","-27.43935","153.04925","Private room",NULL,"1","7","2023-07-02","0.22","4","361","1",NULL
"51317141","2 Bdm apt near Greenslopes Hospital 3km to PA","54455325","Michelle",NULL,"Greenslopes","-27.50799","153.05756","Entire home/apt","150","5","49","2024-06-01","1.5","1","116","11",NULL
"51334345","Villa 40 - Beach front air conditioned villa","23395016","Colleen",NULL,"Moreton Island","-27.17294","153.37307","Entire home/apt","352","2","25","2024-05-16","0.77","16","208","8",NULL
"51347321","Sky Patio 2B2B Chermside_Wi-Fi","415861078","Cora",NULL,"Chermside","-27.3869453390658","153.02866192220344","Entire home/apt","254","3","42","2024-05-23","1.24","2","75","18",NULL
"51376329","Queenslander on the park.","5216014","Michael",NULL,"Hawthorne","-27.46464","153.06092","Entire home/apt","296","1","135","2024-06-01","3.92","4","210","49",NULL
"51412738","Stunning Wakerley Family Home","52614545","Christos",NULL,"Wakerley","-27.47936","153.14962","Entire home/apt","294","1","51","2024-06-01","2.84","4","269","39",NULL
"51412741","Spacious 3 bedroom townhouse in prime location!","52614545","Christos",NULL,"Carindale","-27.51959576993729","153.1138885115171","Entire home/apt","241","1","61","2024-06-01","3.73","4","239","43",NULL
"51440034","Walk to the ☆GABBA☆ Charming Character Home","393990420","James",NULL,"Woolloongabba","-27.49152","153.03656","Entire home/apt","179","2","39","2024-05-20","1.18","3","30","12",NULL
"51453627","Sublime Simplicity! ~1Bed/Study/1Bath/Balcony/1Car","3384506","Andy",NULL,"Newstead - Bowen Hills","-27.45906","153.04997","Entire home/apt","202","14","64","2024-05-24","1.87","105","59","22",NULL
"51472419","Art Deco in Ascot! ~ 2 Bed / 1 Bath / 1 Car","3384506","Andy",NULL,"Albion","-27.4279","153.05006","Entire home/apt","223","14","39","2024-05-23","1.16","105","27","11",NULL
"51563084","Modern, Marina Views, & close to sporting venues","35934228","Deb",NULL,"Manly - Lota","-27.457472","153.186523","Entire home/apt","186","3","39","2024-05-19","1.16","1","220","11",NULL
