"listing_id","total_days","booked_days","occupancy_rate"
"23634626","365","279","0.7643835616438356"
"6889111","365","24","0.06575342465753424"
"619029816571963000","365","7","0.019178082191780823"
"45222609","365","10","0.0273972602739726"
"898872988282941000","365","266","0.7287671232876712"
"24413950","365","142","0.38904109589041097"
"22017510","365","31","0.08493150684931507"
"27345225","365","365","1"
"15846606","365","208","0.5698630136986301"
"50885513","365","365","1"
"14674411","365","165","0.4520547945205479"
"695828341926201000","365","10","0.0273972602739726"
"41439400","365","190","0.5205479452054794"
"16481395","365","290","0.7945205479452054"
"53664833","365","149","0.40821917808219177"
"53690655","365","277","0.7589041095890411"
"718408282369407000","365","365","1"
"22750675","365","2","0.005479452054794521"
"46684906","365","302","0.8273972602739726"
"16653487","365","38","0.10410958904109589"
"812487415578370000","365","365","1"
"8487848","365","333","0.9123287671232877"
"670672078839125000","365","0","0"
"49551430","365","17","0.04657534246575343"
"754920434433343000","365","303","0.8301369863013699"
"15331018","365","184","0.5041095890410959"
"52428330","365","78","0.2136986301369863"
"21937910","365","337","0.9232876712328767"
"754657427597958000","365","355","0.9726027397260274"
"46756737","365","29","0.07945205479452055"
"883015830861135000","365","365","1"
"35615145","365","339","0.9287671232876712"
"43873483","365","262","0.7178082191780822"
"24546973","365","11","0.030136986301369864"
"751779880933719000","365","8","0.021917808219178082"
"658315085998609000","365","2","0.005479452054794521"
"11989216","365","109","0.29863013698630136"
"813339381896677000","365","289","0.7917808219178082"
"741649613440316000","365","280","0.7671232876712328"
"16691264","365","363","0.9945205479452055"
"906227365810370000","365","365","1"
"44921892","365","55","0.1506849315068493"
"44661071","365","364","0.9972602739726028"
"891572546968606000","365","361","0.989041095890411"
"629761561505761000","365","9","0.024657534246575342"
"37977948","365","8","0.021917808219178082"
"767213373220164000","365","297","0.8136986301369863"
"813429615253480000","365","5","0.0136986301369863"
"13163381","365","13","0.03561643835616438"
"21439529","365","276","0.7561643835616438"
"766388782296240000","365","240","0.6575342465753424"
"911937274179475000","365","13","0.03561643835616438"
"40066331","365","294","0.8054794520547945"
"9865051","365","99","0.27123287671232876"
"28015530","365","282","0.7726027397260274"
"17369787","365","355","0.9726027397260274"
"702296119780757000","365","268","0.7342465753424657"
"45726555","365","7","0.019178082191780823"
"750253486580985000","365","316","0.8657534246575342"
"33276722","365","344","0.9424657534246575"
"47242908","365","235","0.6438356164383562"
"53870387","365","2","0.005479452054794521"
"711871313713679000","365","291","0.7972602739726027"
"54114093","365","7","0.019178082191780823"
"793983598334088000","365","338","0.9260273972602739"
"15345082","365","186","0.5095890410958904"
"30533637","365","361","0.989041095890411"
"16189973","365","7","0.019178082191780823"
"53598055","365","277","0.7589041095890411"
"35981732","365","310","0.8493150684931506"
"36288227","365","195","0.5342465753424658"
"46403416","365","330","0.9041095890410958"
"791427924800364000","365","194","0.5315068493150685"
"28345606","365","190","0.5205479452054794"
"28525540","365","363","0.9945205479452055"
"44454904","365","223","0.6109589041095891"
"715742017527934000","365","2","0.005479452054794521"
"16258259","365","1","0.0027397260273972603"
"15750926","365","208","0.5698630136986301"
"44617743","365","98","0.2684931506849315"
"735648068220375000","365","40","0.1095890410958904"
"40830625","365","0","0"
"21361606","365","280","0.7671232876712328"
"30299514","365","273","0.7479452054794521"
"9616814","365","0","0"
"15557139","365","274","0.7506849315068493"
"7204768","365","216","0.5917808219178082"
"37157757","365","306","0.8383561643835616"
"28267924","365","365","1"
"40533570","365","354","0.9698630136986301"
"24272839","365","0","0"
"31549577","365","113","0.3095890410958904"
"875692679681666000","365","166","0.4547945205479452"
"27201075","365","365","1"
"43557560","365","26","0.07123287671232877"
"21431531","365","7","0.019178082191780823"
"761831742200339000","365","170","0.4657534246575342"
"890213706963466000","365","277","0.7589041095890411"
"42862060","365","30","0.0821917808219178"
"816909947708339000","365","85","0.2328767123287671"
"709678569451966000","365","307","0.8410958904109589"
"784085583781984000","365","347","0.9506849315068493"
"597289551986220000","365","109","0.29863013698630136"
"45904368","365","67","0.18356164383561643"
"22453805","365","365","1"
"8487144","365","311","0.852054794520548"
"734222059846613000","365","193","0.5287671232876713"
"46411555","365","365","1"
"804577952406575000","365","219","0.6"
"902542226632624000","365","292","0.8"
"857855993431548000","365","295","0.8082191780821918"
"823672068793943000","365","321","0.8794520547945206"
"727210283375314000","365","2","0.005479452054794521"
"15137474","365","7","0.019178082191780823"
"25553990","365","25","0.0684931506849315"
"1563394","365","321","0.8794520547945206"
"42990539","365","338","0.9260273972602739"
"818376419708403000","365","63","0.1726027397260274"
"816853983750751000","365","186","0.5095890410958904"
"13961464","365","7","0.019178082191780823"
"42959588","365","22","0.06027397260273973"
"39007984","365","219","0.6"
"750863153264413000","365","284","0.7780821917808219"
"35168693","365","194","0.5315068493150685"
"23905709","365","28","0.07671232876712329"
"3516001","365","312","0.8547945205479452"
"42163189","365","60","0.1643835616438356"
"35718232","365","243","0.6657534246575343"
"15075550","365","343","0.9397260273972603"
"44510062","365","24","0.06575342465753424"
"21519017","365","259","0.7095890410958904"
"30875167","365","231","0.6328767123287671"
"27841855","365","267","0.7315068493150685"
"51178011","365","13","0.03561643835616438"
"277913","365","246","0.673972602739726"
"53690923","365","278","0.7616438356164383"
"796954260819253000","365","118","0.3232876712328767"
"45835585","365","230","0.6301369863013698"
"801823103699188000","365","258","0.7068493150684931"
"53300335","365","185","0.5068493150684932"
"17741024","365","226","0.6191780821917808"
"33592422","365","212","0.5808219178082191"
"790052703254751000","365","306","0.8383561643835616"
"820568930826880000","365","291","0.7972602739726027"
"17721207","365","365","1"
"7208618","365","153","0.4191780821917808"
"21790206","365","289","0.7917808219178082"
"659796161309545000","365","137","0.37534246575342467"
"36163734","365","284","0.7780821917808219"
"42779406","365","309","0.8465753424657534"
"38295033","365","273","0.7479452054794521"
"31367677","365","185","0.5068493150684932"
"800450204767834000","365","365","1"
"861909727047693000","365","6","0.01643835616438356"
"549344955541723000","365","318","0.8712328767123287"
"50156336","365","8","0.021917808219178082"
"41482961","365","147","0.40273972602739727"
"54226952","365","16","0.043835616438356165"
"43705806","365","328","0.8986301369863013"
"52353698","365","238","0.6520547945205479"
"888408494681305000","365","15","0.0410958904109589"
"757686858053789000","365","54","0.14794520547945206"
"30159459","365","349","0.9561643835616438"
"22865376","365","247","0.6767123287671233"
"651819719309011000","365","255","0.6986301369863014"
"41886741","365","42","0.11506849315068493"
"673431859979696000","365","204","0.5589041095890411"
"904699632483059000","365","279","0.7643835616438356"
"4242437","365","235","0.6438356164383562"
"9653665","365","275","0.7534246575342466"
"846892512261000000","365","241","0.6602739726027397"
"21756159","365","346","0.947945205479452"
"41914573","365","357","0.9780821917808219"
"20971900","365","340","0.9315068493150684"
"43769567","365","271","0.7424657534246575"
"29399299","365","312","0.8547945205479452"
"39703633","365","309","0.8465753424657534"
"28625041","365","217","0.5945205479452055"
"40183325","365","237","0.6493150684931507"
"16032624","365","289","0.7917808219178082"
"49861405","365","286","0.7835616438356164"
"37157423","365","303","0.8301369863013699"
"44669420","365","166","0.4547945205479452"
"11601274","365","186","0.5095890410958904"
"20875520","365","21","0.057534246575342465"
"9760246","365","185","0.5068493150684932"
"54095504","365","217","0.5945205479452055"
"551632394102698000","365","312","0.8547945205479452"
"50644156","365","14","0.038356164383561646"
"709686922493553000","365","1","0.0027397260273972603"
"887248041171558000","365","4","0.010958904109589041"
"38270548","365","191","0.5232876712328767"
"42473575","365","365","1"
"881622206220991000","365","17","0.04657534246575343"
"909064038358734000","365","13","0.03561643835616438"
"32854450","365","0","0"
"733713384810250000","365","313","0.8575342465753425"
"51440034","365","335","0.9178082191780822"
"40975646","365","271","0.7424657534246575"
"31191112","365","98","0.2684931506849315"
"44464936","365","221","0.6054794520547945"
"32728013","365","70","0.1917808219178082"
"836844786128463000","365","365","1"
"839450410494516000","365","96","0.26301369863013696"
"867583515714615000","365","195","0.5342465753424658"
"40852436","365","283","0.7753424657534247"
"822167364084824000","365","298","0.8164383561643835"
"897627079894949000","365","294","0.8054794520547945"
"725514570843673000","365","290","0.7945205479452054"
"50401503","365","21","0.057534246575342465"
"21254012","365","34","0.09315068493150686"
"649442695351270000","365","333","0.9123287671232877"
"741626032709834000","365","296","0.810958904109589"
"42492046","365","30","0.0821917808219178"
"47912851","365","16","0.043835616438356165"
"842325886447725000","365","78","0.2136986301369863"
"803539079414031000","365","128","0.3506849315068493"
"18467766","365","322","0.8821917808219178"
"9915797","365","11","0.030136986301369864"
"21919877","365","218","0.5972602739726027"
"2047494","365","40","0.1095890410958904"
"631361700325795000","365","128","0.3506849315068493"
"21756228","365","237","0.6493150684931507"
"51852963","365","36","0.09863013698630137"
"38497668","365","355","0.9726027397260274"
"691576785087615000","365","315","0.863013698630137"
"591331790440476000","365","216","0.5917808219178082"
"708196897365957000","365","208","0.5698630136986301"
"24123044","365","357","0.9780821917808219"
"765958039006309000","365","215","0.589041095890411"
"32140731","365","179","0.4904109589041096"
"795348171187097000","365","40","0.1095890410958904"
"824866523156265000","365","305","0.8356164383561644"
"51585563","365","10","0.0273972602739726"
"50624952","365","2","0.005479452054794521"
"4533408","365","153","0.4191780821917808"
"31340728","365","362","0.9917808219178083"
"47455308","365","19","0.052054794520547946"
"599355656736729000","365","18","0.049315068493150684"
"624162234822814000","365","225","0.6164383561643836"
"747221266858721000","365","0","0"
"53407124","365","282","0.7726027397260274"
"8506560","365","360","0.9863013698630136"
"36456498","365","174","0.4767123287671233"
"681656296798691000","365","185","0.5068493150684932"
"829908418128664000","365","276","0.7561643835616438"
"40014226","365","136","0.3726027397260274"
"684394942445488000","365","347","0.9506849315068493"
"761824695373714000","365","27","0.07397260273972603"
"19214351","365","253","0.6931506849315069"
"52953815","365","10","0.0273972602739726"
"868848785555861000","365","313","0.8575342465753425"
"784573524125376000","365","16","0.043835616438356165"
"789366365743486000","365","59","0.16164383561643836"
"812149035473445000","365","348","0.9534246575342465"
"688526681289049000","365","54","0.14794520547945206"
"35208829","365","106","0.29041095890410956"
"43839930","365","1","0.0027397260273972603"
"777121544590547000","365","310","0.8493150684931506"
"52954661","365","184","0.5041095890410959"
"42233013","365","230","0.6301369863013698"
"890203071892436000","365","365","1"
"46626546","365","308","0.8438356164383561"
"799526608417236000","365","2","0.005479452054794521"
"9579701","365","254","0.6958904109589041"
"890378327508983000","365","1","0.0027397260273972603"
"886001041134082000","365","229","0.6273972602739726"
"30269451","365","214","0.5863013698630137"
"28169872","365","51","0.13972602739726028"
"53815298","365","95","0.2602739726027397"
"45975502","365","342","0.936986301369863"
"590021339083238000","365","13","0.03561643835616438"
"5319764","365","39","0.10684931506849316"
"23006135","365","303","0.8301369863013699"
"43694728","365","160","0.4383561643835616"
"31114060","365","232","0.6356164383561644"
"4085109","365","148","0.4054794520547945"
"42521303","365","30","0.0821917808219178"
"825648003469895000","365","327","0.8958904109589041"
"36733668","365","353","0.9671232876712329"
"43820272","365","196","0.536986301369863"
"41676070","365","209","0.5726027397260274"
"773372498227988000","365","21","0.057534246575342465"
"8509094","365","362","0.9917808219178083"
"811220273911317000","365","101","0.27671232876712326"
"692499217005831000","365","59","0.16164383561643836"
"772226818833917000","365","321","0.8794520547945206"
"49549195","365","21","0.057534246575342465"
"815414882843186000","365","296","0.810958904109589"
"17943635","365","191","0.5232876712328767"
"841423651483988000","365","183","0.5013698630136987"
"35231478","365","139","0.38082191780821917"
"17112100","365","293","0.8027397260273973"
"861788952343997000","365","59","0.16164383561643836"
"654586914478720000","365","365","1"
"4211565","365","285","0.7808219178082192"
"848072562800818000","365","95","0.2602739726027397"
"806037385387580000","365","365","1"
"26370642","365","78","0.2136986301369863"
"29215352","365","338","0.9260273972602739"
"31170586","365","265","0.726027397260274"
"904001552110126000","365","297","0.8136986301369863"
"22766403","365","0","0"
"833804304027009000","365","365","1"
"54281613","365","149","0.40821917808219177"
"41295236","365","95","0.2602739726027397"
"38806727","365","342","0.936986301369863"
"658348198001117000","365","275","0.7534246575342466"
"715624900240658000","365","2","0.005479452054794521"
"4710371","365","278","0.7616438356164383"
"40474755","365","337","0.9232876712328767"
"8311262","365","365","1"
"37059897","365","48","0.13150684931506848"
"33693664","365","365","1"
"12436472","365","198","0.5424657534246575"
"779338261551754000","365","257","0.7041095890410959"
"12086853","365","7","0.019178082191780823"
"786528413448368000","365","261","0.7150684931506849"
"29575620","365","157","0.4301369863013699"
"23023917","365","21","0.057534246575342465"
"33865493","365","115","0.3150684931506849"
"49551854","365","22","0.06027397260273973"
"42436899","365","13","0.03561643835616438"
"49459918","365","76","0.20821917808219179"
"29157751","365","298","0.8164383561643835"
"646013014340606000","365","343","0.9397260273972603"
"791830787333448000","365","2","0.005479452054794521"
"21571805","365","262","0.7178082191780822"
"866199956569387000","365","320","0.8767123287671232"
"45303916","365","71","0.19452054794520549"
"890218557361228000","365","275","0.7534246575342466"
"585186761623440000","365","4","0.010958904109589041"
"27706661","365","1","0.0027397260273972603"
"21868601","365","218","0.5972602739726027"
"49805117","365","307","0.8410958904109589"
"749616797046271000","365","51","0.13972602739726028"
"19661302","365","365","1"
"660237075366055000","365","305","0.8356164383561644"
"8833997","365","172","0.4712328767123288"
"704527258267423000","365","259","0.7095890410958904"
"17588219","365","281","0.7698630136986301"
"40118447","365","3","0.00821917808219178"
"53469246","365","53","0.14520547945205478"
"34377056","365","187","0.5123287671232877"
"50333284","365","2","0.005479452054794521"
"46406927","365","191","0.5232876712328767"
"911315184094782000","365","208","0.5698630136986301"
"47302558","365","203","0.5561643835616439"
"887359842934009000","365","45","0.1232876712328767"
"566340749844759000","365","68","0.1863013698630137"
"14939552","365","69","0.18904109589041096"
"759698548090439000","365","329","0.9013698630136986"
"824865955170201000","365","295","0.8082191780821918"
"645376135175389000","365","314","0.8602739726027397"
"798157779326500000","365","365","1"
"19107872","365","241","0.6602739726027397"
"36916621","365","315","0.863013698630137"
"605414665780305000","365","303","0.8301369863013699"
"720047900170124000","365","57","0.15616438356164383"
"891729260265575000","365","345","0.9452054794520548"
"8508884","365","365","1"
"836359967359407000","365","365","1"
"29297700","365","272","0.7452054794520548"
"39610369","365","288","0.7890410958904109"
"14479632","365","253","0.6931506849315069"
"5825472","365","50","0.136986301369863"
"44789491","365","64","0.17534246575342466"
"814694986991543000","365","290","0.7945205479452054"
"764602120325023000","365","144","0.39452054794520547"
"859945774114866000","365","107","0.29315068493150687"
"42344208","365","306","0.8383561643835616"
"50338460","365","2","0.005479452054794521"
"11608122","365","96","0.26301369863013696"
"49896743","365","313","0.8575342465753425"
"787434298048057000","365","2","0.005479452054794521"
"48681445","365","18","0.049315068493150684"
"37232449","365","317","0.8684931506849315"
"800172564722930000","365","237","0.6493150684931507"
"25177458","365","55","0.1506849315068493"
"37107178","365","323","0.8849315068493151"
"691546683843057000","365","293","0.8027397260273973"
"53030382","365","164","0.44931506849315067"
"858390043072816000","365","209","0.5726027397260274"
"878592087355129000","365","313","0.8575342465753425"
"887238418436232000","365","4","0.010958904109589041"
"17926115","365","164","0.44931506849315067"
"20838754","365","170","0.4657534246575342"
"32089066","365","274","0.7506849315068493"
"34514917","365","219","0.6"
"844007936535781000","365","208","0.5698630136986301"
"40041753","365","14","0.038356164383561646"
"52544359","365","283","0.7753424657534247"
"710379947584859000","365","276","0.7561643835616438"
"798187401832135000","365","324","0.8876712328767123"
"28616148","365","198","0.5424657534246575"
"48425387","365","28","0.07671232876712329"
"880079784491158000","365","95","0.2602739726027397"
"734252640309261000","365","285","0.7808219178082192"
"16974877","365","235","0.6438356164383562"
"42929544","365","303","0.8301369863013699"
"50775878","365","3","0.00821917808219178"
"824121034906147000","365","365","1"
"763063528511787000","365","63","0.1726027397260274"
"603743814884149000","365","275","0.7534246575342466"
"566962413868662000","365","20","0.0547945205479452"
"753181295602148000","365","84","0.23013698630136986"
"776997158502636000","365","154","0.42191780821917807"
"874046777819816000","365","249","0.6821917808219178"
"800897666454319000","365","235","0.6438356164383562"
"883819141787165000","365","365","1"
"606895823115293000","365","167","0.4575342465753425"
"21429448","365","324","0.8876712328767123"
"660756564139905000","365","6","0.01643835616438356"
"34950334","365","267","0.7315068493150685"
"32080761","365","345","0.9452054794520548"
"874297579280318000","365","51","0.13972602739726028"
"912775457605914000","365","281","0.7698630136986301"
"16428745","365","48","0.13150684931506848"
"53241122","365","141","0.3863013698630137"
"21478100","365","281","0.7698630136986301"
"704192363985943000","365","105","0.2876712328767123"
"12411093","365","55","0.1506849315068493"
"6797141","365","134","0.36712328767123287"
"40408788","365","11","0.030136986301369864"
"721484437906667000","365","295","0.8082191780821918"
"10392297","365","119","0.32602739726027397"
"18951521","365","219","0.6"
"30300134","365","206","0.5643835616438356"
"16071428","365","276","0.7561643835616438"
"44968409","365","220","0.6027397260273972"
"684923372227253000","365","225","0.6164383561643836"
"54251652","365","319","0.873972602739726"
"582222627234022000","365","2","0.005479452054794521"
"797975350955911000","365","93","0.2547945205479452"
"29397834","365","37","0.10136986301369863"
"820754728779983000","365","325","0.8904109589041096"
"50256456","365","24","0.06575342465753424"
"664189504468763000","365","365","1"
"4689408","365","140","0.3835616438356164"
"40092942","365","4","0.010958904109589041"
"24398500","365","17","0.04657534246575343"
"6565539","365","200","0.547945205479452"
"16974768","365","237","0.6493150684931507"
"38000793","365","3","0.00821917808219178"
"22517749","365","33","0.09041095890410959"
"6430368","365","144","0.39452054794520547"
"592903421419559000","365","10","0.0273972602739726"
"869782095084861000","365","153","0.4191780821917808"
"837306532264071000","365","222","0.6082191780821918"
"725682520315208000","365","349","0.9561643835616438"
"857507156565186000","365","345","0.9452054794520548"
"12799584","365","56","0.15342465753424658"
"11408052","365","309","0.8465753424657534"
"802529810306437000","365","301","0.8246575342465754"
"47125938","365","11","0.030136986301369864"
"23005824","365","331","0.9068493150684932"
"756186234926541000","365","276","0.7561643835616438"
"53562470","365","365","1"
"757738408354441000","365","347","0.9506849315068493"
"17836300","365","225","0.6164383561643836"
"830902783034428000","365","365","1"
"43733293","365","365","1"
"826533529445690000","365","297","0.8136986301369863"
"888647584304133000","365","328","0.8986301369863013"
"725658662718870000","365","44","0.12054794520547946"
"20292017","365","260","0.7123287671232876"
"22722452","365","117","0.32054794520547947"
"49741433","365","200","0.547945205479452"
"845891075348277000","365","296","0.810958904109589"
"51996312","365","191","0.5232876712328767"
"777792093078868000","365","44","0.12054794520547946"
"838204804809798000","365","365","1"
"39374850","365","307","0.8410958904109589"
"632718706743450000","365","348","0.9534246575342465"
"50406848","365","266","0.7287671232876712"
"43706979","365","159","0.43561643835616437"
"5107368","365","204","0.5589041095890411"
"18569919","365","241","0.6602739726027397"
"704054489179764000","365","50","0.136986301369863"
"741051781673265000","365","236","0.6465753424657534"
"30719398","365","333","0.9123287671232877"
"611770262165853000","365","361","0.989041095890411"
"2407018","365","179","0.4904109589041096"
"11282749","365","329","0.9013698630136986"
"53676831","365","340","0.9315068493150684"
"42498308","365","5","0.0136986301369863"
"27233731","365","186","0.5095890410958904"
"840238586481391000","365","246","0.673972602739726"
"665414892121189000","365","10","0.0273972602739726"
"39755797","365","281","0.7698630136986301"
"52956788","365","281","0.7698630136986301"
"804503495079633000","365","282","0.7726027397260274"
"720730298937077000","365","335","0.9178082191780822"
"35896651","365","22","0.06027397260273973"
"36245893","365","331","0.9068493150684932"
"15075090","365","343","0.9397260273972603"
"870729477173419000","365","148","0.4054794520547945"
"53465064","365","40","0.1095890410958904"
"877323640840019000","365","46","0.12602739726027398"
"696776401844447000","365","137","0.37534246575342467"
"760615526692117000","365","281","0.7698630136986301"
"767147070566134000","365","136","0.3726027397260274"
"25137829","365","34","0.09315068493150686"
"616145064852607000","365","234","0.6410958904109589"
"896744167036271000","365","55","0.1506849315068493"
"731730301781581000","365","346","0.947945205479452"
"706767377708088000","365","4","0.010958904109589041"
"50014526","365","2","0.005479452054794521"
"718322410368204000","365","262","0.7178082191780822"
"744545500310577000","365","0","0"
"38589496","365","244","0.6684931506849315"
"8487656","365","329","0.9013698630136986"
"34298012","365","276","0.7561643835616438"
"822868994024451000","365","209","0.5726027397260274"
"22788149","365","327","0.8958904109589041"
"19955507","365","330","0.9041095890410958"
"32726829","365","298","0.8164383561643835"
"796676356141421000","365","319","0.873972602739726"
"18243174","365","214","0.5863013698630137"
"30095993","365","277","0.7589041095890411"
"785735565254480000","365","22","0.06027397260273973"
"18286298","365","360","0.9863013698630136"
"852283337561415000","365","205","0.5616438356164384"
"631983015576304000","365","341","0.9342465753424658"
"840985010835912000","365","185","0.5068493150684932"
"782872501443678000","365","213","0.5835616438356165"
"53727684","365","243","0.6657534246575343"
"53853537","365","69","0.18904109589041096"
"41545661","365","191","0.5232876712328767"
"47433274","365","260","0.7123287671232876"
"22733949","365","229","0.6273972602739726"
"39871739","365","95","0.2602739726027397"
"47126944","365","11","0.030136986301369864"
"10090617","365","112","0.30684931506849317"
"903302977970536000","365","313","0.8575342465753425"
"611829066472470000","365","299","0.8191780821917808"
"704871238051526000","365","1","0.0027397260273972603"
"28662651","365","198","0.5424657534246575"
"11397376","365","48","0.13150684931506848"
"41050005","365","17","0.04657534246575343"
"859721357526573000","365","263","0.7205479452054795"
"830050066368269000","365","109","0.29863013698630136"
"52955841","365","35","0.0958904109589041"
"734535663860435000","365","256","0.7013698630136986"
"17440974","365","204","0.5589041095890411"
"827841607223217000","365","43","0.1178082191780822"
"53223407","365","303","0.8301369863013699"
"907423971335238000","365","94","0.25753424657534246"
"895447382935005000","365","240","0.6575342465753424"
"756016657031527000","365","361","0.989041095890411"
"49778169","365","126","0.3452054794520548"
"770827394232181000","365","191","0.5232876712328767"
"24000052","365","30","0.0821917808219178"
"590705394954177000","365","297","0.8136986301369863"
"25677527","365","268","0.7342465753424657"
"50400745","365","20","0.0547945205479452"
"15990056","365","274","0.7506849315068493"
"45713266","365","282","0.7726027397260274"
"754266","365","0","0"
"50120844","365","56","0.15342465753424658"
"800240277516715000","365","185","0.5068493150684932"
"33623139","365","61","0.16712328767123288"
"842328607897747000","365","241","0.6602739726027397"
"23032121","365","365","1"
"777119785476053000","365","318","0.8712328767123287"
"9203283","365","288","0.7890410958904109"
"18182360","365","1","0.0027397260273972603"
"43258848","365","275","0.7534246575342466"
"43055325","365","168","0.4602739726027397"
"740284036578693000","365","34","0.09315068493150686"
"42343710","365","187","0.5123287671232877"
"21177465","365","0","0"
"28666334","365","219","0.6"
"734947881164157000","365","118","0.3232876712328767"
"29399189","365","190","0.5205479452054794"
"837475254721295000","365","13","0.03561643835616438"
"22379534","365","244","0.6684931506849315"
"42894691","365","117","0.32054794520547947"
"18723917","365","240","0.6575342465753424"
"695717157632978000","365","287","0.7863013698630137"
"747242732127348000","365","98","0.2684931506849315"
"53926935","365","297","0.8136986301369863"
"808421042843794000","365","28","0.07671232876712329"
"52517619","365","269","0.736986301369863"
"19387713","365","115","0.3150684931506849"
"643615708443497000","365","203","0.5561643835616439"
"831591042547772000","365","312","0.8547945205479452"
"40408361","365","27","0.07397260273972603"
"50377316","365","360","0.9863013698630136"
"48291924","365","2","0.005479452054794521"
"34722520","365","0","0"
"668691463695843000","365","37","0.10136986301369863"
"731559126745760000","365","311","0.852054794520548"
"41300424","365","145","0.3972602739726027"
"868742430287210000","365","40","0.1095890410958904"
"14935092","365","6","0.01643835616438356"
"645271139228467000","365","356","0.9753424657534246"
"52173404","365","320","0.8767123287671232"
"52927964","365","2","0.005479452054794521"
"37884570","365","350","0.958904109589041"
"846725952918496000","365","193","0.5287671232876713"
"49198421","365","41","0.11232876712328767"
"49548884","365","8","0.021917808219178082"
"40620613","365","252","0.6904109589041096"
"876854995417449000","365","365","1"
"790150566818608000","365","109","0.29863013698630136"
"50222391","365","2","0.005479452054794521"
"909258174702382000","365","327","0.8958904109589041"
"742286692144017000","365","172","0.4712328767123288"
"22345043","365","348","0.9534246575342465"
"822556993893690000","365","193","0.5287671232876713"
"24462253","365","294","0.8054794520547945"
"51453627","365","306","0.8383561643835616"
"38435815","365","322","0.8821917808219178"
"12174938","365","196","0.536986301369863"
"625500764838674000","365","297","0.8136986301369863"
"41030931","365","35","0.0958904109589041"
"793106508013446000","365","177","0.4849315068493151"
"678448025476478000","365","35","0.0958904109589041"
"25918105","365","249","0.6821917808219178"
"5449953","365","348","0.9534246575342465"
"825736775251876000","365","4","0.010958904109589041"
"25223685","365","112","0.30684931506849317"
"785122997202743000","365","350","0.958904109589041"
"48036239","365","336","0.9205479452054794"
"648912750964021000","365","231","0.6328767123287671"
"46748668","365","60","0.1643835616438356"
"10319607","365","339","0.9287671232876712"
"27844374","365","8","0.021917808219178082"
"589595321457070000","365","2","0.005479452054794521"
"49741642","365","204","0.5589041095890411"
"18366399","365","209","0.5726027397260274"
"40069758","365","31","0.08493150684931507"
"780780989670402000","365","314","0.8602739726027397"
"838803878238919000","365","294","0.8054794520547945"
"19253297","365","352","0.9643835616438357"
"26179963","365","247","0.6767123287671233"
"40267592","365","197","0.5397260273972603"
"53961657","365","239","0.6547945205479452"
"797369385169274000","365","12","0.03287671232876712"
"42618738","365","351","0.9616438356164384"
"842174144533791000","365","8","0.021917808219178082"
"28084856","365","22","0.06027397260273973"
"50729979","365","99","0.27123287671232876"
"805276981058357000","365","365","1"
"49911377","365","111","0.3041095890410959"
"40014790","365","108","0.2958904109589041"
"49743649","365","201","0.5506849315068493"
"9942796","365","334","0.915068493150685"
"907504638384189000","365","111","0.3041095890410959"
"912749245170271000","365","198","0.5424657534246575"
"20258921","365","365","1"
"46073959","365","284","0.7780821917808219"
"20751533","365","207","0.5671232876712329"
"37730578","365","93","0.2547945205479452"
"17574354","365","270","0.7397260273972602"
"11656885","365","0","0"
"43025121","365","1","0.0027397260273972603"
"752405709341935000","365","61","0.16712328767123288"
"34657997","365","361","0.989041095890411"
"640124437078852000","365","24","0.06575342465753424"
"40806364","365","290","0.7945205479452054"
"782526906515920000","365","243","0.6657534246575343"
"22088017","365","213","0.5835616438356165"
"31518300","365","208","0.5698630136986301"
"624714088709246000","365","195","0.5342465753424658"
"18899862","365","347","0.9506849315068493"
"43089752","365","4","0.010958904109589041"
"569061562255014000","365","274","0.7506849315068493"
"40049597","365","273","0.7479452054794521"
"783175029538230000","365","317","0.8684931506849315"
"8372181","365","365","1"
"38074538","365","214","0.5863013698630137"
"764192997307762000","365","276","0.7561643835616438"
"729926887063066000","365","181","0.4958904109589041"
"563213685662435000","365","208","0.5698630136986301"
"776741167756171000","365","230","0.6301369863013698"
"735884908665253000","365","82","0.22465753424657534"
"907587668442909000","365","7","0.019178082191780823"
"45871469","365","266","0.7287671232876712"
"881018761282558000","365","172","0.4712328767123288"
"793232324787240000","365","208","0.5698630136986301"
"12686051","365","85","0.2328767123287671"
"696025349708511000","365","61","0.16712328767123288"
"836036875747706000","365","279","0.7643835616438356"
"781508864071514000","365","313","0.8575342465753425"
"5034187","365","213","0.5835616438356165"
"40072466","365","36","0.09863013698630137"
"47081832","365","12","0.03287671232876712"
"708926807195447000","365","275","0.7534246575342466"
"2443646","365","290","0.7945205479452054"
"722904762783426000","365","341","0.9342465753424658"
"54295460","365","27","0.07397260273972603"
"649657713617176000","365","2","0.005479452054794521"
"23703086","365","344","0.9424657534246575"
"46841255","365","113","0.3095890410958904"
"553383145215541000","365","235","0.6438356164383562"
"17158370","365","52","0.14246575342465753"
"39547682","365","346","0.947945205479452"
"13163367","365","38","0.10410958904109589"
"45762606","365","276","0.7561643835616438"
"51219840","365","7","0.019178082191780823"
"816295956913807000","365","293","0.8027397260273973"
"53828380","365","320","0.8767123287671232"
"856048528412169000","365","320","0.8767123287671232"
"45584262","365","10","0.0273972602739726"
"40212452","365","294","0.8054794520547945"
"50268992","365","234","0.6410958904109589"
"23209324","365","341","0.9342465753424658"
"882039781139440000","365","267","0.7315068493150685"
"588050437119568000","365","299","0.8191780821917808"
