"listing_id","total_days","booked_days","occupancy_rate","average_rating","number_of_reviews"
"34948032","365","197","0.5397260273972603","4.0588235294117645","187"
"21478100","365","281","0.7698630136986301","4.058510638297872","188"
"1090129","365","28","0.07671232876712329","4.058252427184466","103"
"12174938","365","196","0.536986301369863","4.058064516129032","156"
"12798649","365","28","0.07671232876712329","4.057915057915058","262"
"25365649","365","35","0.0958904109589041","4.057553956834532","139"
"50914874","365","11","0.030136986301369864","4.057142857142857","35"
"53381046","365","274","0.7506849315068493","4.057142857142857","35"
"14030944","365","63","0.1726027397260274","4.056603773584905","106"
"30861483","365","77","0.21095890410958903","4.056179775280899","89"
"24343791","365","364","0.9972602739726028","4.055555555555555","90"
"47845735","365","291","0.7972602739726027","4.055555555555555","18"
"9601472","365","206","0.5643835616438356","4.055555555555555","18"
"34950334","365","267","0.7315068493150685","4.054347826086956","92"
"6959551","365","249","0.6821917808219178","4.053571428571429","58"
"43694345","365","161","0.4410958904109589","4.053571428571429","112"
"44201538","365","166","0.4547945205479452","4.053571428571429","56"
"50406848","365","266","0.7287671232876712","4.053191489361702","94"
"37416264","365","48","0.13150684931506848","4.052631578947368","76"
"29012655","365","115","0.3150684931506849","4.052631578947368","19"
"29016631","365","0","0","4.052631578947368","19"
"2285471","365","244","0.6684931506849315","4.052631578947368","76"
"53407124","365","282","0.7726027397260274","4.052631578947368","38"
"41896766","365","174","0.4767123287671233","4.052631578947368","19"
"42315861","365","313","0.8575342465753425","4.052631578947368","19"
"19214351","365","253","0.6931506849315069","4.052380952380952","210"
"14361332","365","4","0.010958904109589041","4.052173913043478","115"
"21808806","365","347","0.9506849315068493","4.051792828685259","251"
"31628287","365","295","0.8082191780821918","4.051282051282051","39"
"20788952","365","255","0.6986301369863014","4.050251256281407","199"
"50729979","365","99","0.27123287671232876","4.05","120"
"53776123","365","35","0.0958904109589041","4.05","120"
"35021374","365","351","0.9616438356164384","4.05","20"
"15617488","365","301","0.8246575342465754","4.05","40"
"32844833","365","65","0.1780821917808219","4.05","80"
"22517749","365","33","0.09041095890410959","4.0497512437810945","201"
"21566032","365","261","0.7150684931506849","4.0495049504950495","101"
"18219894","365","47","0.12876712328767123","4.049469964664311","283"
"1479909","365","238","0.6520547945205479","4.049180327868853","65"
"16453770","365","314","0.8602739726027397","4.049145299145299","468"
"52638824","365","117","0.32054794520547947","4.048387096774194","62"
"2194081","365","296","0.810958904109589","4.048109965635739","294"
"25137829","365","34","0.09315068493150686","4.0476190476190474","21"
"39476048","365","271","0.7424657534246575","4.0476190476190474","21"
"37232449","365","317","0.8684931506849315","4.0476190476190474","21"
"41808437","365","336","0.9205479452054794","4.047337278106509","169"
"42257753","365","75","0.2054794520547945","4.047169811320755","106"
"40655923","365","167","0.4575342465753425","4.047058823529412","85"
"20838754","365","170","0.4657534246575342","4.047058823529412","85"
"51645065","365","4","0.010958904109589041","4.046296296296297","108"
"4632153","365","111","0.3041095890410959","4.045977011494253","90"
"12196161","365","0","0","4.045454545454546","23"
"43015553","365","241","0.6602739726027397","4.045454545454546","66"
"35522431","365","22","0.06027397260273973","4.045454545454546","88"
"40975646","365","271","0.7424657534246575","4.044642857142857","112"
"44196457","365","339","0.9287671232876712","4.04424778761062","226"
"15435538","365","9","0.024657534246575342","4.044117647058823","68"
"39871739","365","95","0.2602739726027397","4.044117647058823","68"
"19968680","365","1","0.0027397260273972603","4.043956043956044","91"
"23597978","365","275","0.7534246575342466","4.043939393939394","660"
"20971900","365","340","0.9315068493150684","4.043795620437956","274"
"50120751","365","63","0.1726027397260274","4.043478260869565","23"
"33569858","365","341","0.9342465753424658","4.043478260869565","23"
"50031712","365","357","0.9780821917808219","4.041666666666667","48"
"19074377","365","293","0.8027397260273973","4.041237113402062","97"
"53130285","365","94","0.25753424657534246","4.04","25"
"54186704","365","355","0.9726027397260274","4.04","25"
"37037823","365","235","0.6438356164383562","4.04","100"
"36972652","365","39","0.10684931506849316","4.03932584269663","178"
"9865051","365","99","0.27123287671232876","4.039179104477612","543"
"38248835","365","243","0.6657534246575343","4.038674033149171","181"
"5349762","365","326","0.8931506849315068","4.038461538461538","26"
"31044273","365","9","0.024657534246575342","4.038461538461538","26"
"754266","365","0","0","4.037037037037037","29"
"22210868","365","353","0.9671232876712329","4.037037037037037","27"
"21851450","365","304","0.8328767123287671","4.036585365853658","410"
"15257931","365","188","0.5150684931506849","4.036363636363636","110"
"6189062","365","96","0.26301369863013696","4.035714285714286","56"
"6430368","365","144","0.39452054794520547","4.035242290748899","227"
"31549577","365","113","0.3095890410958904","4.035087719298246","57"
"4114318","365","237","0.6493150684931507","4.034782608695652","234"
"21596525","365","247","0.6767123287671233","4.0344827586206895","29"
"21164589","365","185","0.5068493150684932","4.034220532319392","263"
"40451317","365","6","0.01643835616438356","4.033898305084746","59"
"11442338","365","121","0.3315068493150685","4.032967032967033","91"
"48472505","365","60","0.1643835616438356","4.032258064516129","62"
"53690655","365","277","0.7589041095890411","4.031914893617022","94"
"29552362","365","305","0.8356164383561644","4.0318840579710145","345"
"21919877","365","218","0.5972602739726027","4.031578947368421","95"
"8829497","365","289","0.7917808219178082","4.03125","128"
"19205876","365","104","0.28493150684931506","4.030769230769231","65"
"1963513","365","84","0.23013698630136986","4.030592734225621","528"
"554438","365","13","0.03561643835616438","4.030075187969925","137"
"23862739","365","92","0.25205479452054796","4.029850746268656","134"
"23505487","365","339","0.9287671232876712","4.029661016949152","472"
"49863382","365","46","0.12602739726027398","4.029411764705882","68"
"9224682","365","147","0.40273972602739727","4.029411764705882","34"
"22703925","365","12","0.03287671232876712","4.029411764705882","34"
"22196884","365","312","0.8547945205479452","4.028985507246377","69"
"8257735","365","167","0.4575342465753425","4.0285714285714285","71"
"31200254","365","307","0.8410958904109589","4.028301886792453","106"
"39610369","365","288","0.7890410958904109","4.027777777777778","36"
"13779324","365","102","0.27945205479452057","4.027777777777778","108"
"40212452","365","294","0.8054794520547945","4.026666666666666","75"
"4085109","365","148","0.4054794520547945","4.026578073089701","303"
"37861833","365","282","0.7726027397260274","4.0265486725663715","113"
"685296","365","53","0.14520547945205478","4.026315789473684","152"
"8378174","365","193","0.5287671232876713","4.025830258302583","273"
"52173404","365","320","0.8767123287671232","4.025316455696203","79"
"31609486","365","193","0.5287671232876713","4.025","40"
"45307395","365","144","0.39452054794520547","4.024489795918368","245"
"29297700","365","272","0.7452054794520548","4.024390243902439","82"
"41018011","365","320","0.8767123287671232","4.024390243902439","41"
"3730528","365","140","0.3835616438356164","4.023489932885906","305"
"42618738","365","351","0.9616438356164384","4.022321428571429","224"
"47433274","365","260","0.7123287671232876","4.022222222222222","45"
"35264562","365","243","0.6657534246575343","4.021897810218978","137"
"31650261","365","326","0.8931506849315068","4.0212765957446805","47"
"52497991","365","65","0.1780821917808219","4.020833333333333","48"
"21254427","365","91","0.2493150684931507","4.020618556701031","97"
"18757908","365","241","0.6602739726027397","4.020408163265306","49"
"43694728","365","160","0.4383561643835616","4.02","50"
"50684522","365","334","0.915068493150685","4.0198675496688745","151"
"42300546","365","330","0.9041095890410958","4.01980198019802","101"
"25117413","365","322","0.8821917808219178","4.018867924528302","106"
"49003379","365","3","0.00821917808219178","4.0181818181818185","55"
"49181424","365","365","1","4.0181818181818185","55"
"35629052","365","284","0.7780821917808219","4.018018018018018","111"
"4424291","365","38","0.10410958904109589","4.017543859649122","114"
"54286047","365","89","0.24383561643835616","4.017543859649122","114"
"54251652","365","319","0.873972602739726","4.017241379310345","58"
"50365571","365","232","0.6356164383561644","4.016666666666667","60"
"29831600","365","22","0.06027397260273973","4.016528925619835","121"
"15358935","365","194","0.5315068493150685","4.016129032258065","124"
"53927480","365","306","0.8383561643835616","4.015625","128"
"2047494","365","40","0.1095890410958904","4.015209125475285","267"
"47302558","365","203","0.5561643835616439","4.014925373134329","67"
"33592422","365","212","0.5808219178082191","4.014285714285714","140"
"9576889","365","72","0.19726027397260273","4.014084507042254","71"
"4211565","365","285","0.7808219178082192","4.013850415512465","365"
"17643588","365","302","0.8273972602739726","4.013698630136986","73"
"9942796","365","334","0.915068493150685","4.012820512820513","78"
"52722823","365","142","0.38904109589041097","4.012345679012346","81"
"41482961","365","147","0.40273972602739727","4.0120481927710845","83"
"5107368","365","204","0.5589041095890411","4.01123595505618","179"
"20712753","365","194","0.5315068493150685","4.011111111111111","90"
"21741329","365","213","0.5835616438356165","4.011049723756906","181"
"10345329","365","194","0.5315068493150685","4.01063829787234","94"
"24020083","365","228","0.6246575342465753","4.01058201058201","189"
"48433995","365","148","0.4054794520547945","4.010526315789473","95"
"45975502","365","342","0.936986301369863","4.00990099009901","101"
"20557515","365","169","0.46301369863013697","4.00990099009901","101"
"12686051","365","85","0.2328767123287671","4.0095238095238095","105"
"52416373","365","310","0.8493150684931506","4.009009009009009","111"
"11120987","365","319","0.873972602739726","4.008928571428571","112"
"21179034","365","1","0.0027397260273972603","4.008849557522124","113"
"24816100","365","327","0.8958904109589041","4.008695652173913","115"
"43704634","365","286","0.7835616438356164","4.0062893081761","159"
"24413950","365","142","0.38904109589041097","4.0062111801242235","161"
"33865493","365","115","0.3150684931506849","4.004739336492891","211"
"17142876","365","20","0.0547945205479452","4","2"
"29580720","365","1","0.0027397260273972603","4","1"
"17741024","365","226","0.6191780821917808","4","95"
"17142773","365","51","0.13972602739726028","4","4"
"5652233","365","328","0.8986301369863013","4","1"
"42596032","365","149","0.40821917808219177","4","27"
"50014526","365","2","0.005479452054794521","4","3"
"51655415","365","295","0.8082191780821918","4","4"
"51996312","365","191","0.5232876712328767","4","17"
"38628848","365","245","0.6712328767123288","4","61"
"26533575","365","4","0.010958904109589041","4","8"
"21707427","365","64","0.17534246575342466","4","4"
"17481391","365","166","0.4547945205479452","4","14"
"28001950","365","94","0.25753424657534246","4","1"
"52927964","365","2","0.005479452054794521","4","7"
"40212962","365","256","0.7013698630136986","4","36"
"9601934","365","329","0.9013698630136986","4","6"
"29014632","365","109","0.29863013698630136","4","20"
"5785772","365","112","0.30684931506849317","4","247"
"20728668","365","226","0.6191780821917808","4","3"
"8923482","365","295","0.8082191780821918","4","2"
"54022311","365","10","0.0273972602739726","4","28"
"14674411","365","165","0.4520547945205479","4","9"
"20751533","365","207","0.5671232876712329","4","24"
"15137474","365","7","0.019178082191780823","4","3"
"25433036","365","187","0.5123287671232877","4","4"
"45832836","365","22","0.06027397260273973","4","10"
"51846854","365","301","0.8246575342465754","4","4"
"26179963","365","247","0.6767123287671233","4","9"
"15990056","365","274","0.7506849315068493","4","4"
"25918105","365","249","0.6821917808219178","4","28"
"32971128","365","309","0.8465753424657534","4","1"
"32943361","365","208","0.5698630136986301","4","55"
"39755797","365","281","0.7698630136986301","4","1"
"25893903","365","208","0.5698630136986301","4","5"
"13455112","365","51","0.13972602739726028","4","12"
"4025665","365","277","0.7589041095890411","4","1"
"42546411","365","253","0.6931506849315069","4","65"
"14507243","365","317","0.8684931506849315","4","127"
"39371689","365","99","0.27123287671232876","4","4"
"24366305","365","9","0.024657534246575342","4","16"
"52677312","365","339","0.9287671232876712","4","34"
"42990434","365","220","0.6027397260273972","4","1"
"27174278","365","365","1","4","8"
"9033959","365","2","0.005479452054794521","4","3"
"42967037","365","291","0.7972602739726027","4","31"
"12293704","365","339","0.9287671232876712","4","11"
"40745246","365","343","0.9397260273972603","4","2"
"4345451","365","135","0.3698630136986301","4","134"
"6097266","365","243","0.6657534246575343","4","2"
"49781031","365","14","0.038356164383561646","4","11"
"2401148","365","365","1","4","25"
"49735453","365","343","0.9397260273972603","4","52"
"31367966","365","185","0.5068493150684932","4","16"
"50644156","365","14","0.038356164383561646","4","1"
"3586293","365","274","0.7506849315068493","4","2"
"35385077","365","203","0.5561643835616439","4","5"
"4536021","365","194","0.5315068493150685","4","40"
"34298012","365","276","0.7561643835616438","4","2"
"21757188","365","226","0.6191780821917808","4","17"
"30233676","365","13","0.03561643835616438","4","43"
"18964129","365","24","0.06575342465753424","4","15"
"41322443","365","185","0.5068493150684932","4","3"
"11605664","365","0","0","4","1"
"11262892","365","123","0.336986301369863","4","1"
"5137002","365","150","0.410958904109589","4","43"
"49805117","365","307","0.8410958904109589","4","58"
"41250478","365","274","0.7506849315068493","4","5"
"50321341","365","2","0.005479452054794521","4","1"
"53369699","365","2","0.005479452054794521","4","1"
"40183325","365","237","0.6493150684931507","4","8"
"9203283","365","288","0.7890410958904109","4","31"
"4689408","365","140","0.3835616438356164","4","14"
"10176515","365","217","0.5945205479452055","4","5"
"14901388","365","324","0.8876712328767123","4","4"
"46929121","365","319","0.873972602739726","4","98"
"52891138","365","298","0.8164383561643835","4","2"
"1963332","365","208","0.5698630136986301","4","1"
"5713278","365","153","0.4191780821917808","4","1"
"50577149","365","2","0.005479452054794521","4","1"
"15750926","365","208","0.5698630136986301","4","2"
"13849413","365","343","0.9397260273972603","4","14"
"18394825","365","208","0.5698630136986301","4","32"
"43873483","365","262","0.7178082191780822","4","53"
"41050005","365","17","0.04657534246575343","4","62"
"32460348","365","334","0.915068493150685","4","91"
"41122554","365","333","0.9123287671232877","4","11"
"46748668","365","60","0.1643835616438356","4","40"
"41351406","365","150","0.410958904109589","4","3"
"46756737","365","29","0.07945205479452055","4","1"
"45415242","365","5","0.0136986301369863","4","1"
"53772299","365","302","0.8273972602739726","4","4"
"2443646","365","290","0.7945205479452054","4","4"
"24398500","365","17","0.04657534246575343","4","41"
"40967470","365","329","0.9013698630136986","4","21"
"45303916","365","71","0.19452054794520549","4","9"
"31518300","365","208","0.5698630136986301","4","2"
"7204768","365","216","0.5917808219178082","4","69"
"43838551","365","1","0.0027397260273972603","4","11"
"30159459","365","349","0.9561643835616438","4","10"
"9616814","365","0","0","4","7"
"53517990","365","72","0.19726027397260273","4","1"
"17641736","365","161","0.4410958904109589","4","3"
"19756625","365","0","0","4","3"
"22573900","365","287","0.7863013698630137","4","2"
"38589496","365","244","0.6684931506849315","4","3"
"44938353","365","303","0.8301369863013699","4","2"
"20154656","365","194","0.5315068493150685","4","2"
"6096812","365","191","0.5232876712328767","4","2"
"43089752","365","4","0.010958904109589041","4","5"
"39547682","365","346","0.947945205479452","4","5"
"13102308","365","327","0.8958904109589041","4","2"
"49198421","365","41","0.11232876712328767","4","6"
"9579701","365","254","0.6958904109589041","3.9936708860759493","158"
"43003721","365","124","0.33972602739726027","3.9932885906040267","149"
"2407018","365","179","0.4904109589041096","3.9909090909090907","221"
"47100080","365","201","0.5506849315068493","3.990566037735849","106"
"38673728","365","147","0.40273972602739727","3.9901960784313726","102"
"48706716","365","314","0.8602739726027397","3.9895833333333335","96"
"28763340","365","284","0.7780821917808219","3.9875","80"
"28745910","365","29","0.07945205479452055","3.9863013698630136","292"
"24272839","365","0","0","3.984251968503937","127"
"40041753","365","14","0.038356164383561646","3.9814814814814814","54"
"50268375","365","261","0.7150684931506849","3.9814814814814814","54"
"6080856","365","14","0.038356164383561646","3.98","50"
"32644850","365","126","0.3452054794520548","3.98","50"
"1295223","365","65","0.1780821917808219","3.979591836734694","152"
"32920373","365","318","0.8712328767123287","3.9791666666666665","96"
"43163403","365","188","0.5150684931506849","3.9791666666666665","48"
"43350118","365","325","0.8904109589041096","3.9791666666666665","48"
"45072909","365","356","0.9753424657534246","3.978723404255319","47"
"37380","365","44","0.12054794520547946","3.978723404255319","47"
"14873823","365","0","0","3.978494623655914","93"
"46073959","365","284","0.7780821917808219","3.9782608695652173","46"
"30233934","365","10","0.0273972602739726","3.977272727272727","88"
"53598055","365","277","0.7589041095890411","3.977272727272727","88"
"50813085","365","336","0.9205479452054794","3.9770114942528734","174"
"30381907","365","0","0","3.9767441860465116","43"
"36288227","365","195","0.5342465753424658","3.9757281553398056","206"
"51852963","365","36","0.09863013698630137","3.975609756097561","82"
"4958434","365","279","0.7643835616438356","3.9754601226993866","164"
"17158370","365","52","0.14246575342465753","3.9743589743589745","39"
"53786650","365","101","0.27671232876712326","3.973684210526316","38"
"50432215","365","156","0.4273972602739726","3.9734513274336285","113"
"16032325","365","338","0.9260273972602739","3.973421926910299","301"
"54294788","365","282","0.7726027397260274","3.972972972972973","37"
"28616148","365","198","0.5424657534246575","3.9722222222222223","36"
"46406927","365","191","0.5232876712328767","3.9714285714285715","35"
"50538149","365","51","0.13972602739726028","3.9705882352941178","34"
"40245656","365","308","0.8438356164383561","3.9705882352941178","102"
"33947746","365","2","0.005479452054794521","3.970149253731343","67"
"48787848","365","103","0.2821917808219178","3.9696969696969697","66"
"28169872","365","51","0.13972602739726028","3.969465648854962","131"
"5016278","365","90","0.2465753424657534","3.9692307692307693","65"
"15317033","365","308","0.8438356164383561","3.967741935483871","31"
"5825472","365","50","0.136986301369863","3.967741935483871","94"
"41890168","365","298","0.8164383561643835","3.9672131147540983","61"
"4868382","365","267","0.7315068493150685","3.966666666666667","60"
"15838654","365","293","0.8027397260273973","3.9655172413793105","29"
"50318253","365","290","0.7945205479452054","3.9655172413793105","58"
"32340733","365","362","0.9917808219178083","3.9651162790697674","86"
"49911377","365","111","0.3041095890410959","3.9642857142857144","28"
"53909554","365","305","0.8356164383561644","3.9642857142857144","28"
"21519017","365","259","0.7095890410958904","3.9642857142857144","28"
"28647811","365","208","0.5698630136986301","3.963855421686747","83"
"10636615","365","365","1","3.963636363636364","110"
"40596832","365","283","0.7753424657534247","3.9626168224299065","214"
"13916278","365","240","0.6575342465753424","3.9625","81"
"43250735","365","283","0.7753424657534247","3.9607843137254903","51"
"37107178","365","323","0.8849315068493151","3.9603174603174605","126"
"39951381","365","292","0.8","3.96","75"
"43584924","365","309","0.8465753424657534","3.96","75"
"14850843","365","213","0.5835616438356165","3.96","25"
"20733340","365","234","0.6410958904109589","3.9574468085106385","47"
"54357383","365","321","0.8794520547945206","3.9565217391304346","23"
"22088017","365","213","0.5835616438356165","3.9565217391304346","23"
"49778169","365","126","0.3452054794520548","3.9555555555555557","45"
"48217059","365","271","0.7424657534246575","3.953488372093023","43"
"30595480","365","296","0.810958904109589","3.953488372093023","43"
"23750472","365","177","0.4849315068493151","3.9523809523809526","21"
"13268334","365","251","0.6876712328767123","3.9523809523809526","64"
"4561268","365","294","0.8054794520547945","3.951219512195122","83"
"46454376","365","147","0.40273972602739727","3.950617283950617","81"
"44661071","365","364","0.9972602739726028","3.95","20"
"52642331","365","67","0.18356164383561643","3.948717948717949","39"
"11608122","365","96","0.26301369863013696","3.9473684210526314","57"
"35522413","365","192","0.5260273972602739","3.946078431372549","204"
"48552407","365","152","0.41643835616438357","3.9444444444444446","162"
"21927621","365","149","0.40821917808219177","3.9444444444444446","18"
"23006135","365","303","0.8301369863013699","3.944186046511628","215"
"37514945","365","295","0.8082191780821918","3.9430379746835444","158"
"49391744","365","184","0.5041095890410959","3.942857142857143","35"
"43460646","365","143","0.3917808219178082","3.942857142857143","35"
"12291669","365","88","0.2410958904109589","3.9423076923076925","104"
"15209419","365","177","0.4849315068493151","3.9411764705882355","102"
"7564790","365","25","0.0684931506849315","3.9411764705882355","17"
"51317141","365","249","0.6821917808219178","3.938775510204082","49"
"53157465","365","60","0.1643835616438356","3.9375","32"
"32370394","365","38","0.10410958904109589","3.9375","32"
"51412741","365","126","0.3452054794520548","3.9344262295081966","61"
"43258848","365","275","0.7534246575342466","3.933333333333333","30"
"17384232","365","254","0.6958904109589041","3.9326923076923075","312"
"6964757","365","64","0.17534246575342466","3.932584269662921","89"
"15331018","365","184","0.5041095890410959","3.9310344827586206","29"
"25177458","365","55","0.1506849315068493","3.9285714285714284","28"
"50120844","365","56","0.15342465753424658","3.9285714285714284","28"
"34343251","365","3","0.00821917808219178","3.9285714285714284","14"
"31609171","365","337","0.9232876712328767","3.9271844660194173","206"
"43077018","365","10","0.0273972602739726","3.926829268292683","41"
"30233662","365","10","0.0273972602739726","3.923076923076923","13"
"37294305","365","55","0.1506849315068493","3.923076923076923","13"
"17914777","365","321","0.8794520547945206","3.923076923076923","39"
"52134084","365","293","0.8027397260273973","3.923076923076923","39"
"10210698","365","288","0.7890410958904109","3.923076923076923","39"
"43108333","365","10","0.0273972602739726","3.92","25"
"29215352","365","338","0.9260273972602739","3.9166666666666665","204"
"964597","365","0","0","3.9166666666666665","12"
"32941411","365","13","0.03561643835616438","3.914814814814815","270"
"7481401","365","299","0.8191780821917808","3.913793103448276","58"
"50234067","365","292","0.8","3.9130434782608696","23"
"16288460","365","135","0.3698630136986301","3.9130434782608696","69"
"36163734","365","284","0.7780821917808219","3.911111111111111","45"
"3516001","365","312","0.8547945205479452","3.909090909090909","77"
"38658063","365","157","0.4301369863013699","3.902439024390244","41"
"40846093","365","13","0.03561643835616438","3.9","30"
"40877244","365","55","0.1506849315068493","3.9","20"
"16300692","365","178","0.4876712328767123","3.9","70"
"42894691","365","117","0.32054794520547947","3.9","10"
"22345043","365","348","0.9534246575342465","3.9","40"
"24921829","365","42","0.11506849315068493","3.8983050847457625","59"
"54112281","365","287","0.7863013698630137","3.8974358974358974","39"
"5348291","365","208","0.5698630136986301","3.896551724137931","30"
"48527449","365","281","0.7698630136986301","3.896551724137931","29"
"46357813","365","10","0.0273972602739726","3.8947368421052633","38"
"9825890","365","87","0.23835616438356164","3.892857142857143","28"
"53895469","365","91","0.2493150684931507","3.888888888888889","9"
"42344356","365","275","0.7534246575342466","3.8846153846153846","26"
"6889111","365","24","0.06575342465753424","3.8823529411764706","17"
"37886097","365","129","0.35342465753424657","3.880952380952381","42"
"38217726","365","196","0.536986301369863","3.875","8"
"53690923","365","278","0.7616438356164383","3.875","72"
"35718232","365","243","0.6657534246575343","3.875","8"
"51440034","365","335","0.9178082191780822","3.871794871794872","39"
"16924582","365","309","0.8465753424657534","3.8666666666666667","15"
"49395197","365","204","0.5589041095890411","3.8666666666666667","30"
"22535986","365","207","0.5671232876712329","3.857142857142857","21"
"28993015","365","9","0.024657534246575342","3.857142857142857","7"
"10124000","365","217","0.5945205479452055","3.857142857142857","7"
"51000665","365","216","0.5917808219178082","3.857142857142857","63"
"4689603","365","162","0.4438356164383562","3.857142857142857","14"
"29737727","365","275","0.7534246575342466","3.857142857142857","7"
"46684906","365","302","0.8273972602739726","3.8541666666666665","48"
"33868803","365","232","0.6356164383561644","3.8524590163934427","61"
"24526603","365","310","0.8493150684931506","3.85","40"
"277913","365","246","0.673972602739726","3.8482758620689657","149"
"52844189","365","2","0.005479452054794521","3.84","25"
"23023917","365","21","0.057534246575342465","3.838709677419355","31"
"21790206","365","289","0.7917808219178082","3.8333333333333335","24"
"20750937","365","60","0.1643835616438356","3.8333333333333335","6"
"54281613","365","149","0.40821917808219177","3.8285714285714287","35"
"39374850","365","307","0.8410958904109589","3.8260869565217392","23"
"25980080","365","118","0.3232876712328767","3.823529411764706","17"
"26265544","365","365","1","3.8181818181818183","11"
"17574354","365","270","0.7397260273972602","3.8181818181818183","33"
"49122294","365","195","0.5342465753424658","3.8125","32"
"35389545","365","193","0.5287671232876713","3.8095238095238093","21"
"9501463","365","153","0.4191780821917808","3.8095238095238093","21"
"27844374","365","8","0.021917808219178082","3.8076923076923075","26"
"20292017","365","260","0.7123287671232876","3.8","5"
"35563740","365","344","0.9424657534246575","3.8","10"
"1607503","365","288","0.7890410958904109","3.8","5"
"43444389","365","247","0.6767123287671233","3.8","30"
"18366399","365","209","0.5726027397260274","3.8","5"
"53804979","365","358","0.9808219178082191","3.8","5"
"14939552","365","69","0.18904109589041096","3.8","5"
"24360465","365","9","0.024657534246575342","3.789473684210526","19"
"11993112","365","3","0.00821917808219178","3.7837837837837838","37"
"23043481","365","116","0.3178082191780822","3.78125","64"
"13289783","365","1","0.0027397260273972603","3.7560975609756095","41"
"35168693","365","194","0.5315068493150685","3.75","8"
"31170586","365","265","0.726027397260274","3.75","8"
"13363566","365","0","0","3.75","24"
"52353698","365","238","0.6520547945205479","3.75","4"
"6281479","365","4","0.010958904109589041","3.7435897435897436","40"
"720741","365","0","0","3.7419354838709675","31"
"30716494","365","58","0.1589041095890411","3.736842105263158","19"
"40331371","365","291","0.7972602739726027","3.735294117647059","34"
"5433952","365","87","0.23835616438356164","3.727272727272727","44"
"43407259","365","18","0.049315068493150684","3.727272727272727","11"
"54209663","365","276","0.7561643835616438","3.7027027027027026","37"
"53945808","365","22","0.06027397260273973","3.7","20"
"10795399","365","0","0","3.7","10"
"40574487","365","284","0.7780821917808219","3.6923076923076925","26"
"43682204","365","275","0.7534246575342466","3.6666666666666665","3"
"41818853","365","36","0.09863013698630137","3.6666666666666665","9"
"27681923","365","235","0.6438356164383562","3.6666666666666665","9"
"43733134","365","1","0.0027397260273972603","3.6666666666666665","3"
"22311300","365","325","0.8904109589041096","3.6666666666666665","12"
"38852719","365","280","0.7671232876712328","3.6538461538461537","26"
"51176289","365","37","0.10136986301369863","3.6363636363636362","11"
"31367677","365","185","0.5068493150684932","3.625","8"
"34654964","365","244","0.6684931506849315","3.6","5"
"38029783","365","1","0.0027397260273972603","3.6","5"
"25677527","365","268","0.7342465753424657","3.6","5"
"42233013","365","230","0.6301369863013698","3.6","5"
"35466022","365","205","0.5616438356164384","3.6","5"
"11656885","365","0","0","3.5789473684210527","19"
"18858560","365","38","0.10410958904109589","3.5714285714285716","7"
"52906283","365","1","0.0027397260273972603","3.5714285714285716","7"
"47061794","365","35","0.0958904109589041","3.5","2"
"37352011","365","352","0.9643835616438357","3.5","2"
"12252426","365","305","0.8356164383561644","3.5","2"
"53993861","365","72","0.19726027397260273","3.2","5"
"45148612","365","208","0.5698630136986301","3","1"
"53117371","365","49","0.13424657534246576","3","2"
"53020530","365","2","0.005479452054794521","3","2"
"22017510","365","31","0.08493150684931507","0","0"
"16258259","365","1","0.0027397260273972603","0","0"
"10498994","365","0","0","0","0"
"22167560","365","191","0.5232876712328767","0","0"
"50666991","365","184","0.5041095890410959","0","0"
"39156067","365","0","0","0","0"
"43061979","365","221","0.6054794520547945","0","0"
"17943635","365","191","0.5232876712328767","0","0"
"31191112","365","98","0.2684931506849315","0","0"
"50338460","365","2","0.005479452054794521","0","0"
"50537122","365","0","0","0","0"
"53440865","365","236","0.6465753424657534","0","0"
"54114093","365","7","0.019178082191780823","0","0"
"50253856","365","1","0.0027397260273972603","0","0"
"50624952","365","2","0.005479452054794521","0","0"
"53870387","365","2","0.005479452054794521","0","0"
"35596105","365","0","0","0","0"
"44669420","365","166","0.4547945205479452","0","0"
"43886833","365","185","0.5068493150684932","0","0"
"50859664","365","2","0.005479452054794521","0","0"
"50536524","365","0","0","0","0"
"15557139","365","274","0.7506849315068493","0","0"
"9737507","365","0","0","0","0"
"50120976","365","283","0.7753424657534247","0","0"
"32843795","365","364","0.9972602739726028","0","0"
"29424346","365","65","0.1780821917808219","0","0"
"50333284","365","2","0.005479452054794521","0","0"
"50222391","365","2","0.005479452054794521","0","0"
"40846813","365","274","0.7506849315068493","0","0"
"12086853","365","7","0.019178082191780823","0","0"
"27763033","365","2","0.005479452054794521","0","0"
"21431531","365","7","0.019178082191780823","0","0"
"15345082","365","186","0.5095890410958904","0","0"
"27233731","365","186","0.5095890410958904","0","0"
"40830625","365","0","0","0","0"
"39846971","365","194","0.5315068493150685","0","0"
"45415331","365","6","0.01643835616438356","0","0"
"53818891","365","0","0","0","0"
"16139344","365","276","0.7561643835616438","0","0"
"54265469","365","94","0.25753424657534246","0","0"
"13961464","365","7","0.019178082191780823","0","0"
"27860637","365","277","0.7589041095890411","0","0"
"4514939","365","0","0","0","0"
"51846703","365","274","0.7506849315068493","0","0"
"50339405","365","2","0.005479452054794521","0","0"
"50529223","365","2","0.005479452054794521","0","0"
"50160219","365","2","0.005479452054794521","0","0"
"27706661","365","1","0.0027397260273972603","0","0"
"41295236","365","95","0.2602739726027397","0","0"
"52852288","365","2","0.005479452054794521","0","0"
"51584916","365","326","0.8931506849315068","0","0"
